E- (meV)	EVR84_360K_0.35A-1	E+ (meV)	EVR84_360K_0.35A-1	E- (meV)	EVR84_360K_0.45A-1	E+ (meV)	EVR84_360K_0.45A-1	E- (meV)	EVR84_360K_0.55A-1	E+ (meV)	EVR84_360K_0.55A-1	E- (meV)	EVR84_360K_0.65A-1	E+ (meV)	EVR84_360K_0.65A-1	E- (meV)	EVR84_360K_0.75A-1	E+ (meV)	EVR84_360K_0.75A-1	E- (meV)	EVR84_360K_0.85A-1	E+ (meV)	EVR84_360K_0.85A-1	E- (meV)	EVR84_360K_0.95A-1	E+ (meV)	EVR84_360K_0.95A-1	E- (meV)	EVR84_360K_1.05A-1	E+ (meV)	EVR84_360K_1.05A-1	E- (meV)	EVR84_360K_1.15A-1	E+ (meV)	EVR84_360K_1.15A-1	E- (meV)	EVR84_360K_1.25A-1	E+ (meV)	EVR84_360K_1.25A-1	E- (meV)	EVR84_360K_1.35A-1	E+ (meV)	EVR84_360K_1.35A-1	E- (meV)	EVR84_360K_1.45A-1	E+ (meV)	EVR84_360K_1.45A-1	E- (meV)	EVR84_360K_1.55A-1	E+ (meV)	EVR84_360K_1.55A-1	E- (meV)	EVR84_360K_1.65A-1	E+ (meV)	EVR84_360K_1.65A-1	E- (meV)	EVR84_360K_1.75A-1	E+ (meV)	EVR84_360K_1.75A-1	E- (meV)	EVR84_360K_1.85A-1	E+ (meV)	EVR84_360K_1.85A-1
0.061899965	0.16441630486724584	0.06200004	0.19090279569917196	0.061899965	0.20485187269988506	0.06200004	0.2779089289250572	0.061899965	0.2767052764620175	0.06200004	0.28760792680733666	0.061899965	0.29976140206785024	0.06200004	0.3361796588208194	0.061899965	0.33718000101880796	0.06200004	0.3681917987694607	0.061899965	0.3610451899962397	0.06200004	0.3794295187535593	0.061899965	0.3621071644983397	0.06200004	0.3991597626286584	0.061899965	0.36381817675398753	0.06200004	0.3711676805527504	0.061899965	0.3791117139448426	0.06200004	0.37306953597742415	0.061899965	0.3404972932401421	0.06200004	0.3083968610654	0.061899965	0.3100965797122968	0.06200004	0.29859854627577126	0.061899965	0.2908148198523127	0.06200004	0.30234305210500567	0.061899965	0.24569542648263534	0.06200004	0.240620655110173	0.061899965	0.23060570657310145	0.06200004	0.21898845545227733	0.061899965	0.2123574086320536	0.06200004	0.17334946377401383	0.061899965	-0.006935164420668461	0.06200004	-0.006919060943233586
0.067799965	0.17930665126191414	0.06790004	0.19633478422368927	0.067799965	0.2162783586967326	0.06790004	0.24049078994023038	0.067799965	0.2527963181878198	0.06790004	0.26580749012756627	0.067799965	0.29293188890926886	0.06790004	0.3304221328663018	0.067799965	0.33632151712641994	0.06790004	0.3594448711082902	0.067799965	0.353754273376519	0.06790004	0.3777334921087883	0.067799965	0.355881020108512	0.06790004	0.38677312144606985	0.067799965	0.3637531764500166	0.06790004	0.3672110931289897	0.067799965	0.3815312578840623	0.06790004	0.3838053361231569	0.067799965	0.3483954643834702	0.06790004	0.340061825222535	0.067799965	0.3130792763988805	0.06790004	0.3099496281056452	0.067799965	0.3016410601582163	0.06790004	0.3251234959774487	0.067799965	0.26548481230088733	0.06790004	0.2683314597393707	0.067799965	0.25066243675158834	0.06790004	0.22943065377545974	0.067799965	0.21522598294805922	0.06790004	0.17737547708048151	0.067799965	-0.007597631755830946	0.06790004	-0.007576082894186828
0.073699965	0.16727565268728503	0.07380004	0.17807829060391114	0.073699965	0.2012569165272302	0.07380004	0.22579456480838486	0.073699965	0.23301978633498854	0.07380004	0.26987528733923816	0.073699965	0.2778627521113469	0.07380004	0.29832345119254783	0.073699965	0.3248267769675099	0.07380004	0.325144884265785	0.073699965	0.34023505087129097	0.07380004	0.3669231828017889	0.073699965	0.34890482587219607	0.07380004	0.3889068904330925	0.073699965	0.3509172891541369	0.07380004	0.3464852433949614	0.073699965	0.36402178984824607	0.07380004	0.3883602401556745	0.073699965	0.35646163778791506	0.07380004	0.3377133618031983	0.073699965	0.3201892140808145	0.07380004	0.33697739828841367	0.073699965	0.3031911807889446	0.07380004	0.30097696424118314	0.073699965	0.2896151891670433	0.07380004	0.26039944356736133	0.073699965	0.25712944331955934	0.07380004	0.2385939341775473	0.073699965	0.20921163904860804	0.07380004	0.186707028366971	0.073699965	-0.008260351731256178	0.07380004	-0.008232862516685716
0.079599965	0.1619318601154211	0.079700041	0.16614628137413062	0.079599965	0.1788221903959445	0.079700041	0.22257769898983065	0.079599965	0.22906642624540086	0.079700041	0.27034161330962275	0.079599965	0.26670688162674805	0.079700041	0.2999000248790126	0.079599965	0.3226462420659859	0.079700041	0.32204346840134884	0.079599965	0.331518545586142	0.079700041	0.3697154740871662	0.079599965	0.35502576960827054	0.079700041	0.3932828485156278	0.079599965	0.35580514450270634	0.079700041	0.36778913296016913	0.079599965	0.3620521295709135	0.079700041	0.3758931336358987	0.079599965	0.36547274763500753	0.079700041	0.3169331403850871	0.079599965	0.3155087157896029	0.079700041	0.345175626993504	0.079599965	0.3073380764785786	0.079700041	0.32025753742127394	0.079599965	0.31116217991433254	0.079700041	0.2688610879008543	0.079599965	0.2547592431133967	0.079700041	0.24727190938296803	0.079599965	0.21835558864104976	0.079700041	0.1898760637272829	0.079599965	-0.008923324766002789	0.079700041	-0.00888940033738489
0.085499966	0.17914829465182625	0.085600041	0.16983333865641806	0.085499966	0.172582548978728	0.085600041	0.1979321990318848	0.085499966	0.22496397015661507	0.085600041	0.25547106725064495	0.085499966	0.2741925224472207	0.085600041	0.3345757238732555	0.085499966	0.3206185853085851	0.085600041	0.3376569601235588	0.085499966	0.3537182982966195	0.085600041	0.35752637578353474	0.085499966	0.3600306862665331	0.085600041	0.3894022326411019	0.085499966	0.365662950867869	0.085600041	0.38174175433217916	0.085499966	0.35755527893560946	0.085600041	0.3338539590909711	0.085499966	0.39138408570074923	0.085600041	0.32984875623072585	0.085499966	0.3136294380845607	0.085600041	0.32997977449691285	0.085499966	0.3068731344017916	0.085600041	0.3250677884597208	0.085499966	0.31591665442449757	0.085600041	0.28574773947629545	0.085499966	0.2630550579288572	0.085600041	0.2626834864621396	0.085499966	0.24902747226755048	0.085600041	0.1981356560725319	0.085499966	-0.0095865513915608	0.085600041	-0.009545696548581587
0.091399966	0.16627964663725056	0.091500041	0.16951196876778768	0.091399966	0.17630799716115472	0.091500041	0.19816398280051564	0.091399966	0.2210327877301612	0.091500041	0.2424073466576667	0.091399966	0.2775998667620482	0.091500041	0.32468799341735366	0.091399966	0.2998628874244519	0.091500041	0.31913842735977305	0.091399966	0.353009043408291	0.091500041	0.3670947513911214	0.091399966	0.365728716949383	0.091500041	0.3511752551472522	0.091399966	0.3450897281690597	0.091500041	0.3643681364743155	0.091399966	0.34663174273325964	0.091500041	0.3164181040903258	0.091399966	0.4152867913981335	0.091500041	0.35206037890154923	0.091399966	0.3326166256785575	0.091500041	0.3230218449152781	0.091399966	0.3117629161532769	0.091500041	0.3293522691770306	0.091399966	0.32108643498644046	0.091500041	0.29727973629079096	0.091399966	0.2705074358835993	0.091500041	0.25999658134357506	0.091399966	0.2472898515502318	0.091500041	0.2043619031184096	0.091399966	-0.010250031802766952	0.091500041	-0.010201752601906275
0.097299966	0.13803979298340324	0.097400041	0.1944024994169825	0.097299966	0.20722592110195126	0.097400041	0.22280729779972322	0.097299966	0.23027901272255155	0.097400041	0.2429970455373255	0.097299966	0.2551052285376564	0.097400041	0.28499462168509576	0.097299966	0.2854739229911381	0.097400041	0.2973173404501166	0.097299966	0.3329507079046286	0.097400041	0.351076747212739	0.097299966	0.3654004656082126	0.097400041	0.34041311656940604	0.097299966	0.32081187132559086	0.097400041	0.3630850853825808	0.097299966	0.35037481017437666	0.097400041	0.37957459035515934	0.097299966	0.4013088951479303	0.097400041	0.32144723043896134	0.097299966	0.3579424250485279	0.097400041	0.33816555579587065	0.097299966	0.3318345065456162	0.097400041	0.3139772666299619	0.097299966	0.32836225511327377	0.097400041	0.2936938340067931	0.097299966	0.2702150360186379	0.097400041	0.2557894492857714	0.097299966	0.22164343563638522	0.097400041	0.20997673270032907	0.097299966	-0.010913766531379147	0.097400041	-0.010857569090874384
0.10319997	0.14664015584361703	0.10330004	0.15909556631235613	0.10319997	0.2174485142798588	0.10330004	0.20538537343629182	0.10319997	0.23467322010965178	0.10330004	0.2227550143242858	0.10319997	0.2581499049781678	0.10330004	0.26580095215263366	0.10319997	0.2942719643403356	0.10330004	0.2787818704741189	0.10319997	0.3436458798064058	0.10330004	0.35260713136443605	0.10319997	0.3503119224269336	0.10330004	0.3586250730212453	0.10319997	0.3508750128871974	0.10330004	0.38120683434830965	0.10319997	0.3397223986362061	0.10330004	0.40813568987223153	0.10319997	0.36930728028890486	0.10330004	0.3647730276167868	0.10319997	0.36221485288427213	0.10330004	0.36429429092215415	0.10319997	0.3425537523022611	0.10330004	0.3136290037737865	0.10319997	0.3047747895775791	0.10330004	0.31897408225952706	0.10319997	0.28492882908781947	0.10330004	0.2784681120422505	0.10319997	0.23268109001709425	0.10330004	0.22969184010145394	0.10319997	-0.011577756446555105	0.10330004	-0.011513145453152109
0.10909997	0.1516543245953876	0.10920004	0.18501399889025624	0.10909997	0.1960068145867379	0.10920004	0.2102919728181954	0.10909997	0.22480608476752992	0.10920004	0.2431387640184512	0.10909997	0.26278812329502454	0.10920004	0.2650791804975438	0.10909997	0.2739253289115651	0.10920004	0.2938529461419479	0.10909997	0.2997828105769293	0.10920004	0.37005190844213254	0.10909997	0.36372160932546	0.10920004	0.3389098613105096	0.10909997	0.3630527795462786	0.10920004	0.37080396829632833	0.10909997	0.38927152668942305	0.10920004	0.3594847427746445	0.10909997	0.31610810101029313	0.10920004	0.3644085948926858	0.10909997	0.3617080919073303	0.10920004	0.37096357141068775	0.10909997	0.3283305750833523	0.10920004	0.3397931427873635	0.10909997	0.3139791127815363	0.10920004	0.2705730358532354	0.10909997	0.2761047754385727	0.10920004	0.31204985380081124	0.10909997	0.23030670334745965	0.10920004	0.24110007654046112	0.10909997	-0.012242001069243304	0.10920004	-0.012168482325755963
0.11499997	0.14882559828273118	0.11510004	0.19867101291547562	0.11499997	0.1725535037357823	0.11510004	0.20962923556196375	0.11499997	0.21543883223621602	0.11510004	0.2424091179237527	0.11499997	0.2691140451974975	0.11510004	0.29069958330703344	0.11499997	0.2625572310076495	0.11510004	0.28125670828979443	0.11499997	0.3107133946505555	0.11510004	0.3653518759138697	0.11499997	0.3317836676319794	0.11510004	0.3451080755387361	0.11499997	0.3660369788893317	0.11510004	0.3540222478425463	0.11499997	0.34009473556836045	0.11510004	0.3944849858483072	0.11499997	0.3881169330945174	0.11510004	0.3798499158121145	0.11499997	0.37022584104185363	0.11510004	0.35861008154838736	0.11499997	0.34541950951572137	0.11510004	0.36465652184231845	0.11499997	0.30911972056478	0.11510004	0.30312567353582165	0.11499997	0.33191822879070326	0.11510004	0.29707670857387103	0.11499997	0.25675545507883474	0.11510004	0.22091546726594588	0.11499997	-0.012906501268775579	0.11510004	-0.01282358117512909
0.12089997	0.11675092314948085	0.12100004	0.15523658625676115	0.12089997	0.18999641949734897	0.12100004	0.19462137538276486	0.12089997	0.21501211467716513	0.12100004	0.23373107121511918	0.12089997	0.24469514273757412	0.12100004	0.2730920247925623	0.12089997	0.283644274898833	0.12100004	0.27145244723826323	0.12089997	0.3213646702295537	0.12100004	0.34513919565416346	0.12089997	0.3601746672411384	0.12100004	0.3436238833686815	0.12089997	0.37720505735970805	0.12100004	0.35996990877747764	0.12089997	0.3301730096288305	0.12100004	0.379153232768707	0.12089997	0.3819354071036297	0.12100004	0.36227291929140565	0.12089997	0.3646744294865214	0.12100004	0.37464619836478624	0.12089997	0.3693133759505788	0.12100004	0.3424035986734902	0.12089997	0.35291986465105635	0.12100004	0.30299081592477983	0.12089997	0.30506716242865145	0.12100004	0.2959801194701254	0.12089997	0.23736182974739387	0.12100004	0.21035092961052257	0.12089997	-0.013571257465264318	0.12100004	-0.013478441371024087
0.12679997	0.13291845021694074	0.12690004	0.1611453053720831	0.12679997	0.21737460055380517	0.12690004	0.18012013709287522	0.12679997	0.23749116578695303	0.12690004	0.23023570007528715	0.12679997	0.2358107965422916	0.12690004	0.27585710516841827	0.12679997	0.28985266757848954	0.12690004	0.2806393321801434	0.12679997	0.35697150008537853	0.12690004	0.30218171365254765	0.12679997	0.31444081588516887	0.12690004	0.3249897294178314	0.12679997	0.35811173318172995	0.12690004	0.3469337173620255	0.12679997	0.4065404884684801	0.12690004	0.4055143342467259	0.12679997	0.31205589437653897	0.12690004	0.3245418769636921	0.12679997	0.36499662264033056	0.12690004	0.36765418743209655	0.12679997	0.35261237567915454	0.12690004	0.37724418832100437	0.12679997	0.34953585910083307	0.12690004	0.31466691053740065	0.12679997	0.2785816198852882	0.12690004	0.29634515262669797	0.12679997	0.25269911606612383	0.12690004	0.23199026443779827	0.12679997	-0.014236270078974168	0.12690004	-0.014133064609883509
0.13269997	0.15961993868081828	0.13280004	0.1267142783983525	0.13269997	0.17677477803339298	0.13280004	0.18146148474719123	0.13269997	0.22430979455520728	0.13280004	0.22212687400289138	0.13269997	0.2349223373978795	0.13280004	0.2559710865282839	0.13269997	0.27834809336086874	0.13280004	0.30353645311189814	0.13269997	0.2975892847772788	0.13280004	0.3232048648749972	0.13269997	0.3502025206306745	0.13280004	0.31835900387436944	0.13269997	0.3784682398714679	0.13280004	0.3643151715375509	0.13269997	0.36065586873182126	0.13280004	0.32833300969215284	0.13269997	0.28482025314681686	0.13280004	0.3457008385449207	0.13269997	0.36901959226069936	0.13280004	0.34851936897998254	0.13269997	0.3684122120020463	0.13280004	0.3613366646167829	0.13269997	0.31670154205483736	0.13280004	0.3126843006888019	0.13269997	0.2899448936165454	0.13280004	0.3030977087763829	0.13269997	0.2703435377328859	0.13280004	-0.014787451484024524	0.13269997	-0.01490153953032054	0.13280004	-0.014787451484024524
0.13859997	0.14282159742236444	0.13870004	0.1451285952632761	0.13859997	0.16834899358047123	0.13870004	0.1644808320620261	0.13859997	0.21334543006166432	0.13870004	0.23172667467553065	0.13859997	0.25987396918491346	0.13870004	0.2820443570964411	0.13859997	0.2695096460567262	0.13870004	0.33866260937988507	0.13859997	0.2933760557443403	0.13870004	0.3354653615380959	0.13859997	0.32892589279729373	0.13870004	0.3494839935406538	0.13859997	0.3604173663121213	0.13870004	0.3994966342694039	0.13859997	0.3810379488962665	0.13870004	0.3792657664016334	0.13859997	0.3875609729937754	0.13870004	0.35662092645127813	0.13859997	0.35159958548407216	0.13870004	0.34558036802680936	0.13859997	0.33650732012201756	0.13870004	0.36873006977622663	0.13859997	0.32790752486539976	0.13870004	0.34032541314224096	0.13859997	0.2782005265337246	0.13870004	0.33296463910751556	0.13859997	0.25953741105400907	0.13870004	-0.015441601184086884	0.13859997	-0.015567066239869653	0.13870004	-0.015441601184086884
0.14449997	0.15107546158255813	0.14460004	0.16187354392734685	0.14449997	0.13681325968149174	0.14460004	0.18568893071298467	0.14449997	0.18447813307896044	0.14460004	0.24452801848269903	0.14449997	0.2534644352431329	0.14460004	0.2752511042644346	0.14449997	0.3027217649609551	0.14460004	0.3202793375523448	0.14449997	0.29264545901490413	0.14460004	0.3405847091624438	0.14449997	0.34500940955355563	0.14460004	0.37096717775841376	0.14449997	0.38196047026280316	0.14460004	0.3813793111552288	0.14449997	0.3924356863638281	0.14460004	0.4395066017761173	0.14449997	0.37065066259917323	0.14460004	0.344567453949692	0.14449997	0.39842975256533597	0.14460004	0.3874776663179904	0.14449997	0.3572255031886413	0.14460004	0.3610017985344794	0.14449997	0.3376227293293925	0.14460004	0.31943718110055574	0.14449997	0.3159017875762493	0.14460004	0.31653022562097327	0.14449997	0.2916576221201239	0.14460004	-0.01609551412352614	0.14449997	-0.016232850628337053	0.14460004	-0.01609551412352614
