E- (meV)	EVR84_40K_0.35A-1	E+ (meV)	EVR84_40K_0.35A-1	E- (meV)	EVR84_40K_0.45A-1	E+ (meV)	EVR84_40K_0.45A-1	E- (meV)	EVR84_40K_0.55A-1	E+ (meV)	EVR84_40K_0.55A-1	E- (meV)	EVR84_40K_0.65A-1	E+ (meV)	EVR84_40K_0.65A-1	E- (meV)	EVR84_40K_0.75A-1	E+ (meV)	EVR84_40K_0.75A-1	E- (meV)	EVR84_40K_0.85A-1	E+ (meV)	EVR84_40K_0.85A-1	E- (meV)	EVR84_40K_0.95A-1	E+ (meV)	EVR84_40K_0.95A-1	E- (meV)	EVR84_40K_1.05A-1	E+ (meV)	EVR84_40K_1.05A-1	E- (meV)	EVR84_40K_1.15A-1	E+ (meV)	EVR84_40K_1.15A-1	E- (meV)	EVR84_40K_1.25A-1	E+ (meV)	EVR84_40K_1.25A-1	E- (meV)	EVR84_40K_1.35A-1	E+ (meV)	EVR84_40K_1.35A-1	E- (meV)	EVR84_40K_1.45A-1	E+ (meV)	EVR84_40K_1.45A-1	E- (meV)	EVR84_40K_1.55A-1	E+ (meV)	EVR84_40K_1.55A-1	E- (meV)	EVR84_40K_1.65A-1	E+ (meV)	EVR84_40K_1.65A-1	E- (meV)	EVR84_40K_1.75A-1	E+ (meV)	EVR84_40K_1.75A-1	E- (meV)	EVR84_40K_1.85A-1	E+ (meV)	EVR84_40K_1.85A-1
0.12089997	0.15922545648155517	0.12100004	0.4917544789293808	0.12089997	0.11566240628735129	0.12100004	0.2956851332514781	0.12089997	0.23907365100056863	0.12100004	0.32851330670648593	0.12089997	0.44484438662114584	0.12100004	0.3088797612262864	0.12089997	0.41362697363278433	0.12100004	0.46001571002017966	0.12089997	0.36369441846789136	0.12100004	0.5386690753644499	0.12089997	0.44282562201065956	0.12100004	0.45124329855441353	0.12089997	0.3294676148970154	0.12100004	0.5796190822124186	0.12089997	0.2515148137348568	0.12100004	0.5235516366625196	0.12089997	0.27843474425625203	0.12100004	0.5155187302720146	0.12089997	0.28473982164289313	0.12100004	0.465626271305643	0.12089997	0.3005400558122984	0.12100004	0.4094372690671565	0.12089997	0.3254997840981245	0.12100004	0.43654891874218316	0.12089997	0.4533780304011054	0.12100004	0.5098434948029469	0.12089997	0.38643140071133386	0.12100004	-0.17454691957595392	0.12089997	-0.18131695171322426	0.12100004	-0.17454691957595392
0.12679997	0.08509814361625301	0.12690004	0.4155943899268342	0.12679997	0.4484348809977276	0.12690004	0.16974300005891993	0.12679997	0.44134751521118726	0.12690004	0.38050373755271494	0.12679997	0.009965730140597803	0.12690004	0.5036644530362989	0.12679997	0.4415490040333089	0.12690004	0.18547790208067216	0.12679997	0.26335830992795195	0.12690004	0.4727616893689747	0.12679997	0.3460213476471964	0.12690004	0.3536637242133833	0.12679997	0.2850818327000934	0.12690004	0.30654894290509	0.12679997	0.4152213274753748	0.12690004	0.44014818640551917	0.12679997	0.39564741120444247	0.12690004	0.5170753014389499	0.12679997	0.42081403138021756	0.12690004	0.4388836869344155	0.12679997	0.24105415890309353	0.12690004	0.34827044177610766	0.12679997	0.4323268997277014	0.12690004	0.38791815243005945	0.12679997	0.4348879125946212	0.12690004	0.37734654849114635	0.12679997	0.42980327459734724	0.12690004	-0.1828860954820984	0.12679997	-0.19034747674830865	0.12690004	-0.1828860954820984
0.13269997	0.4442181602040596	0.13280004	0.43853816227531184	0.13269997	0.3371640971184094	0.13280004	0.5434324307114956	0.13269997	0.2605875040266958	0.13280004	0.4252704880666758	0.13269997	0.27766022625212894	0.13280004	0.25986669119893197	0.13269997	0.39183985832121027	0.13280004	0.46780209508133985	0.13269997	0.3602569257623556	0.13280004	0.41960172297578674	0.13269997	0.3276237458143218	0.13280004	0.36304019159109246	0.13269997	0.24460677965606303	0.13280004	0.3168413821659502	0.13269997	0.3529425425792614	0.13280004	0.35525414541621375	0.13269997	0.27269118102395595	0.13280004	0.3129160158678246	0.13269997	0.3020306117458948	0.13280004	0.465136701062361	0.13269997	0.38083412239328956	0.13280004	0.36468550401693983	0.13269997	0.2802897904276753	0.13280004	0.41762672114791083	0.13269997	0.39179072199353726	0.13280004	0.4224595377261833	0.13269997	0.43242118760191584	0.13280004	-0.19120954704336754	0.13269997	-0.19939521769719704	0.13280004	-0.19120954704336754
0.13859997	0.5396802737940793	0.13870004	0.41334364989283184	0.13859997	0.2629315474170677	0.13870004	0.5161158210620821	0.13859997	0.19646927447954546	0.13870004	0.34178684946612226	0.13859997	0.2558476974961106	0.13870004	0.6443814660237928	0.13859997	0.27156259243791464	0.13870004	0.42934040606760726	0.13859997	0.16939749780605248	0.13870004	0.4406590817558064	0.13859997	0.1781369704822327	0.13870004	0.26173941913147614	0.13859997	0.288734854575422	0.13870004	0.4499637978075822	0.13859997	0.4262418094109021	0.13870004	0.3702464971658946	0.13859997	0.25597513737108446	0.13870004	0.5095392222522972	0.13859997	0.34351436989179546	0.13870004	0.47457203980626467	0.13859997	0.31805154258551305	0.13870004	0.4192991429659171	0.13859997	0.3986161391086667	0.13870004	0.3411807237173669	0.13859997	0.44999828033721206	0.13870004	0.42514775648895503	0.13859997	0.3375709051289815	0.13870004	-0.19951730712282617	0.13859997	-0.20846021051383767	0.13870004	-0.19951730712282617
0.14449997	0.356653289476767	0.14460004	0.2425723831003848	0.14449997	0.28925908376991005	0.14460004	0.33178595606493533	0.14449997	0.19591235929477993	0.14460004	0.4657595928820008	0.14449997	0.3097062281239729	0.14460004	0.2683300669588144	0.14449997	0.3060942525277797	0.14460004	0.25878044539122397	0.14449997	0.30825287028745146	0.14460004	0.513251158593963	0.14449997	0.19803589966716856	0.14460004	0.17622674576933092	0.14449997	0.38332575547912334	0.14460004	0.3973063788036696	0.14449997	0.3456949953302496	0.14460004	0.5519534751693135	0.14449997	0.2522752108981709	0.14460004	0.4940686170293845	0.14449997	0.44206952509410896	0.14460004	0.292700239560287	0.14449997	0.25712238665384135	0.14460004	0.41647783370093283	0.14449997	0.3723293980634299	0.14460004	0.43641767595397424	0.14449997	0.22885200309160508	0.14460004	0.3681694167964419	0.14449997	0.365463846847628	0.14460004	-0.20780943433019172	0.14449997	-0.21754249122494848	0.14460004	-0.20780943433019172
0.15039997	0.4872984874672644	0.15050004	0.27216576150574096	0.15039997	0.461718599689147	0.15050004	0.34181647861692843	0.15039997	0.29956418154923814	0.15050004	0.3407884178581639	0.15039997	0.3490544437690234	0.15050004	0.48974950544015655	0.15039997	0.44183402275608474	0.15050004	0.34838584283385776	0.15039997	0.41972660390317734	0.15050004	0.4161308284010393	0.15039997	0.3680330873600118	0.15050004	0.34032467181932646	0.15039997	0.2674499668663348	0.15050004	0.5419132710275869	0.15039997	0.26164493465653316	0.15050004	0.41541357358755604	0.15039997	0.3512734606432069	0.15050004	0.5287581278737266	0.15039997	0.4467751831149335	0.15050004	0.2779369515740356	0.15039997	0.21643786889718059	0.15050004	0.35816794222011106	0.15039997	0.3068727509383209	0.15050004	0.3557873783259665	0.15039997	0.3223564657205991	0.15050004	0.3573348985354467	0.15039997	0.3336660468828466	0.15050004	-0.21608593764389392	0.15039997	-0.22664208191901394	0.15050004	-0.21608593764389392
0.15629997	0.44827793317260767	0.15640004	0.12524837848400053	0.15629997	0.45063002904264304	0.15640004	0.4755031059015534	0.15629997	0.23306889222950214	0.15640004	0.1598924572889364	0.15629997	0.34829334669812884	0.15640004	0.5417941943134845	0.15629997	0.4661377407389376	0.15640004	0.3849956001492885	0.15629997	0.3959232844230067	0.15640004	0.2980634047385854	0.15629997	0.34769752962872524	0.15640004	0.36071973180519307	0.15629997	0.29373576037282145	0.15640004	0.6158467185737713	0.15629997	0.2388267084310674	0.15640004	0.264883389820523	0.15629997	0.25589312794643854	0.15640004	0.5319612547137994	0.15629997	0.31066938747217643	0.15640004	0.4044001513546264	0.15629997	0.19638825173668312	0.15640004	0.31347414732693557	0.15629997	0.3347720270870244	0.15640004	0.3154410892214379	0.15629997	0.345044566832806	0.15640004	0.40324238974198684	0.15629997	0.3174717780814229	0.15640004	-0.22434686365919268	0.15629997	-0.23575903165549797	0.15640004	-0.22434686365919268
0.16219997	0.35108555622208837	0.16230004	0.38710076858481757	0.16219997	0.2747455872156247	0.16230004	0.6225052680122058	0.16219997	0.1337607875071912	0.16230004	0.19547919789593451	0.16219997	0.3342726083009701	0.16230004	0.40897339087252665	0.16219997	0.2311495545567482	0.16230004	0.36710923337046697	0.16219997	0.4391768215284996	0.16230004	0.41406487098224776	0.16219997	0.28379776989779726	0.16230004	0.20391282111833253	0.16219997	0.25973047922065645	0.16230004	0.4349539626223942	0.16219997	0.2324303310278169	0.16230004	0.32033402602880395	0.16219997	0.23006288879258713	0.16230004	0.36372861137500606	0.16219997	0.3101904232901115	0.16230004	0.23655151114134892	0.16219997	0.23609706169563655	0.16230004	0.3909846793396663	0.16219997	0.37231880635994974	0.16230004	0.4404046415857119	0.16219997	0.2692353497468313	0.16230004	0.29516853324963227	0.16219997	0.31173578609592323	0.16230004	-0.2325922465097752	0.16219997	-0.24489337667743752	0.16230004	-0.2325922465097752
0.16809997	0.3925188620778055	0.16820004	0.17114972403452658	0.16809997	0.14220801931536042	0.16820004	0.41396351271648923	0.16809997	0.23361346407578443	0.16820004	0.31896356970315853	0.16809997	0.3155009013805988	0.16820004	0.4785134541590671	0.16809997	-0.004971807603825684	0.16820004	0.2467947764931725	0.16809997	0.4746300649781046	0.16820004	0.4357499249669611	0.16809997	0.34668968356097035	0.16820004	0.23371467011145144	0.16809997	0.10399622548942157	0.16820004	0.35135095751268836	0.16809997	0.29545759901563257	0.16820004	0.3849410069273148	0.16809997	0.3713786812374143	0.16820004	0.16629499952244436	0.16809997	0.43806580579640647	0.16820004	0.2969070033373905	0.16809997	0.31202102607764837	0.16820004	0.29525205502697227	0.16809997	0.4209915111406576	0.16820004	0.3233314751828198	0.16809997	0.2758702276868214	0.16820004	0.39979412686778165	0.16809997	0.3186481114129113	0.16820004	-0.24082212025830002	0.16809997	-0.2540451533012269	0.16820004	-0.24082212025830002
0.17399997	0.35963999118089884	0.17410004	0.43800334009563413	0.17399997	0.10872382561155437	0.17410004	0.3763129578689264	0.17399997	0.40629361101863	0.17410004	0.16480126331520187	0.17399997	0.28848792399050827	0.17410004	0.34303684054076483	0.17399997	0.10240207789846965	0.17410004	0.2496224770182756	0.17399997	0.31127612649943626	0.17410004	0.26696981146678256	0.17399997	0.3680461412749153	0.17410004	0.24464260666866422	0.17399997	0.183891513341786	0.17410004	0.4883072599399677	0.17399997	0.4353841366953297	0.17410004	0.27696549757418043	0.17399997	0.2720904001426865	0.17410004	0.31832428731508783	0.17399997	0.4372490524496129	0.17410004	0.5654313130250749	0.17399997	0.3244434210069108	0.17410004	0.4306935326429043	0.17399997	0.5179026371184314	0.17410004	0.31732456241996465	0.17399997	0.2556175333925957	0.17410004	0.3296025885252091	0.17399997	0.38424839492806134	0.17410004	-0.2490365034228475	0.17399997	-0.2632143979167745	0.17410004	-0.2490365034228475
0.17989997	0.34054275580487925	0.18000004	0.10133285836851845	0.17989997	0.1625837593459067	0.18000004	0.310602541933074	0.17989997	0.30054489373004617	0.18000004	0.4151972098361067	0.17989997	0.2710412721586584	0.18000004	0.1960755125761438	0.17989997	0.26490746107054364	0.18000004	0.286754078502908	0.17989997	0.37325217893835627	0.18000004	0.12555193714376475	0.17989997	0.23655845052059662	0.18000004	0.3246722870587096	0.17989997	0.3578512665967512	0.18000004	0.4286845911601512	0.17989997	0.21590147182528338	0.18000004	0.07767258381955607	0.17989997	0.07557904790648098	0.18000004	0.5510633417108328	0.17989997	0.48645078411784454	0.18000004	0.4921851193732311	0.17989997	0.28500705469107207	0.18000004	0.48187103173851403	0.17989997	0.3006441340260127	0.18000004	0.35386929677720724	0.17989997	0.19838847148868674	0.18000004	0.2769944457081928	0.17989997	0.39946932412768077	0.18000004	-0.2572354443765435	0.17989997	-0.2724011301558481	0.18000004	-0.2572354443765435
0.18579997	0.3334490672823301	0.18590004	0.29390212666598997	0.18579997	0.022749110265714124	0.18590004	0.16193542464570201	0.18579997	0.1959497344936768	0.18590004	0.47113144753407654	0.18579997	0.1397264041607985	0.18590004	0.4401324813587072	0.18579997	0.37963332723852905	0.18590004	0.7321855138376301	0.18579997	0.26505991338606233	0.18590004	0.7191170739893299	0.18579997	0.503343876896387	0.18590004	0.34143193285459394	0.18579997	0.3711290913452726	0.18590004	0.3681075873721316	0.18579997	0.06738771366499806	0.18590004	0.10788212817478667	0.18579997	0.25322039099740784	0.18590004	0.37130699997445804	0.18579997	0.2304466944422216	0.18590004	0.42090796517422513	0.18579997	0.3398730814251259	0.18590004	0.17840153217715934	0.18579997	0.27541013055482133	0.18590004	0.4632689375369816	0.18579997	0.40233130407693474	0.18590004	0.48962217497685406	0.18579997	0.2719091549824697	0.18590004	-0.2654189934669334	0.18579997	-0.2816054022535651	0.18590004	-0.2654189934669334
0.19169997	0.16993581443406308	0.19180004	0.3932906597604113	0.19169997	0.09574904839141837	0.19180004	0.21321026989534536	0.19169997	0.0867148585006793	0.19180004	0.11983470862669603	0.19169997	0.17677641549425419	0.19180004	0.23100617126203224	0.19169997	0.24111673799400013	0.19180004	0.5773290610706525	0.19169997	0.09685377696095082	0.19180004	0.3434666044588271	0.19169997	0.25208683816691885	0.19180004	0.3294117156110374	0.19169997	0.09656914995702935	0.19180004	0.3954587106218769	0.19169997	0.3396598681595186	0.19180004	0.31964547166097573	0.19169997	0.21997607976468408	0.19180004	0.33657524770978475	0.19169997	0.2546698940759557	0.19180004	0.42966331515727607	0.19169997	0.34596541867532205	0.19180004	0.3029234276198724	0.19169997	0.4617185127814446	0.19180004	0.23070542999819568	0.19169997	0.3431127165092403	0.19180004	0.3145178900743557	0.19169997	0.30647914880982013	0.19180004	-0.27358715199682876	0.19169997	-0.2908272508183547	0.19180004	-0.27358715199682876
0.19759997	0.4076911903856454	0.19770005	0.2773653988381834	0.19759997	0.20371250807176733	0.19770005	0.30512791560394353	0.19759997	0.34154222019682257	0.19770005	0.28487769805186325	0.19759997	0.07277149284024022	0.19770005	0.1545224087625851	0.19759997	0.12081342267096885	0.19770005	0.36486677623858954	0.19759997	0.3847990563438566	0.19770005	0.4218043224263783	0.19759997	0.20851196700877928	0.19770005	0.2611761310942631	0.19759997	0.21563792969400059	0.19770005	0.24853610325744996	0.19759997	0.33022775743212496	0.19770005	0.11771888637801574	0.19759997	0.4018159500653728	0.19770005	0.26176925297060744	0.19759997	0.15413805779911324	0.19770005	0.1836097990425306	0.19759997	0.19238733160846666	0.19770005	0.25451344788514774	0.19759997	0.26560083680574514	0.19770005	0.2217605819211117	0.19759997	0.3060248820702373	0.19770005	0.1975640637762368	0.19759997	0.45225787813386303	0.19770005	-0.2817399835092111	0.19759997	-0.3000666939969393	0.19770005	-0.2817399835092111
0.20349997	0.11269211794370163	0.20360005	0.5051677819630505	0.20349997	0.23889127551504372	0.20360005	0.19861005810002355	0.20349997	0.22106665097333023	0.20360005	0.42425369295776194	0.20349997	0.2476488788832036	0.20360005	0.29171096779357475	0.20349997	0.1833961135974495	0.20360005	0.20364993092252884	0.20349997	0.479916263354173	0.20360005	0.3637097018401679	0.20349997	0.09273187432291777	0.20360005	0.2332714749958012	0.20349997	0.41705970316611707	0.20360005	0.11384779662310975	0.20349997	0.2749892616157774	0.20360005	0.2129463886824555	0.20349997	0.42131721192413696	0.20360005	0.2534090911652221	0.20349997	0.35476808123602266	0.20360005	0.07010959574851043	0.20349997	0.22936164654142846	0.20360005	0.15310920901926037	0.20349997	0.3131496000218783	0.20360005	0.29520066217683993	0.20349997	0.36262247884115795	0.20360005	0.2966265812819291	0.20349997	0.3581547684965408	0.20360005	-0.28987749392923023	0.20349997	-0.3093237859420227	0.20360005	-0.28987749392923023
0.20939997	0.17467035851382962	0.20950005	0.648848391290309	0.20939997	0.1409575130000665	0.20950005	0.17856444779992944	0.20939997	0.16335337217275803	0.20950005	0.42252887714268716	0.20939997	0.25114234997529233	0.20950005	0.46491595435012095	0.20939997	0.3057766430135045	0.20950005	0.04443473829096086	0.20939997	0.672266790332822	0.20950005	0.2967934795137517	0.20939997	0.021690235417302188	0.20950005	0.30500783649385294	0.20939997	0.5128533444457295	0.20950005	0.3410952973086182	0.20939997	0.3021678596524225	0.20950005	0.24157965779797919	0.20939997	0.42254535305765517	0.20950005	0.1864423093655346	0.20939997	0.262157891417597	0.20950005	0.17400312397279788	0.20939997	0.2741175597231731	0.20950005	0.25207439325142456	0.20939997	0.4555838115588793	0.20950005	0.3478623677609314	0.20939997	0.32118150269272483	0.20950005	0.20423016550224743	0.20939997	0.14428792237954194	0.20950005	-0.2979997307001203	0.20939997	-0.3185985634818795	0.20950005	-0.2979997307001203
0.21529997	0.3011673140146243	0.21540005	0.4674143921328206	0.21529997	0.18128991406002193	0.21540005	0.3163343630472228	0.21529997	0.26161646523677096	0.21540005	0.3787905451276105	0.21529997	0.07492306415571594	0.21540005	0.3207839480023776	0.21529997	0.34717327266725057	0.21540005	0.2621507519675852	0.21529997	0.5743313496512603	0.21540005	0.15394093411874502	0.21529997	-0.013410442218837526	0.21540005	0.5229489637832373	0.21529997	0.48710802222811017	0.21540005	0.33004859112329243	0.21529997	0.3463638756383814	0.21540005	0.11959463759719607	0.21529997	0.3668181746223321	0.21540005	0.2687704149928766	0.21529997	0.11451477459529746	0.21540005	0.37285065390036165	0.21529997	0.3157281586109254	0.21540005	0.16328966805034417	0.21529997	0.48499315787766756	0.21540005	0.3473058768209419	0.21529997	0.20808902478011052	0.21540005	0.3666980520880818	0.21529997	0.08124874704555318	0.21540005	-0.30610674635535234	0.21529997	-0.32789106351934144	0.21540005	-0.30610674635535234
0.22119997	0.1749653626998384	0.22130005	0.4296360713963185	0.22119997	0.36621603233873695	0.22130005	-0.17825923580834954	0.22119997	0.3016980580592638	0.22130005	0.11375072730764269	0.22119997	0.006626804660558035	0.22130005	0.38501085034080684	0.22119997	0.2404867635834512	0.22130005	0.5941510811528319	0.22119997	0.17041827871795714	0.22130005	-0.14389521381414827	0.22119997	0.07641429680417053	0.22130005	0.0977886574091045	0.22119997	0.3931997105365512	0.22130005	0.5423620527525522	0.22119997	0.3145175924426261	0.22130005	0.4146679160068111	0.22119997	0.29759231237965594	0.22130005	-0.12005488011533774	0.22119997	0.144489164675194	0.22130005	0.22715511565757598	0.22119997	0.3656745697933579	0.22130005	0.5192805511405743	0.22119997	0.41414124556503434	0.22130005	0.5316842385025942	0.22119997	0.21035510689022022	0.22130005	0.37893208237072223	0.22119997	0.21970470025791206	0.22130005	-0.3141985367701278	0.22119997	-0.3372013022104653	0.22130005	-0.3141985367701278
0.22709997	0.2373175482332389	0.22720005	0.317333105064382	0.22709997	0.27826902956582455	0.22720005	0.2737310419932026	0.22709997	0.07949155755306962	0.22720005	0.2750394936573636	0.22709997	0.24734950442041265	0.22720005	0.2994591819943982	0.22709997	0.0873999551767738	0.22720005	0.4583282356226691	0.22709997	0.23696711388283376	0.22720005	0.1783145435174084	0.22709997	0.49821815792339075	0.22720005	0.37516819965283027	0.22709997	0.23557992531559108	0.22720005	0.3927230908129088	0.22709997	0.26069521438128745	0.22720005	0.2473242978735949	0.22709997	0.35644496597958386	0.22720005	0.31623937870892926	0.22709997	0.14007125860060862	0.22720005	0.36652508013385215	0.22709997	0.2531986065379082	0.22720005	0.29531882113750735	0.22709997	0.5092617929834448	0.22720005	0.3720567167053838	0.22709997	0.40988918906695104	0.22720005	0.670334458608798	0.22709997	0.2545861374306657	0.22720005	-0.32227515383306676	0.22709997	-0.34652931488605465	0.22720005	-0.32227515383306676
0.23299997	0.24050652810941023	0.23310005	0.43424376889528765	0.23299997	0.6206440314445225	0.23310005	0.18101096441087072	0.23299997	-0.04687836772418728	0.23310005	0.45698422613807466	0.23299997	0.032619854578093875	0.23310005	0.2774267581866571	0.23299997	0.42797272354255644	0.23310005	0.21423676539231495	0.23299997	0.38393281042056276	0.23310005	0.3309600195156708	0.23299997	0.28849477071856194	0.23310005	0.1819380891868149	0.23299997	0.09116897833669116	0.23310005	0.457007418842788	0.23299997	0.17307220088829198	0.23310005	0.37819355472340976	0.23299997	0.12178341557013943	0.23310005	0.41024710519906743	0.23299997	0.2146596251864806	0.23310005	0.26413754381287635	0.23299997	0.2981151012687516	0.23310005	0.2095320975085714	0.23299997	0.2113252132262992	0.23310005	0.23021707304992978	0.23299997	0.17129367632888018	0.23310005	0.25528201860904487	0.23299997	0.1207617488173524	0.23310005	-0.3303366308378751	0.23299997	-0.3558751808864095	0.23310005	-0.3303366308378751
0.23889997	0.27135484247969827	0.23900005	0.27381038010494785	0.23889997	0.3679558482714745	0.23900005	0.17539908660632544	0.23889997	0.36364038063983856	0.23900005	0.6041438558632519	0.23889997	0.06897730533860509	0.23900005	0.28580065697740753	0.23889997	0.2540879667348802	0.23900005	0.32049890608524895	0.23889997	0.1322445223937535	0.23900005	0.48445744914460076	0.23889997	0.39217416054223586	0.23900005	0.13773062552087392	0.23889997	0.2275072816227765	0.23900005	0.3728056258398304	0.23889997	0.23465423730581214	0.23900005	0.38766818673325515	0.23889997	0.3121279141926073	0.23900005	0.3196660565195146	0.23889997	0.270774327343996	0.23900005	0.42930908665693074	0.23889997	0.10740291615326461	0.23900005	0.3283010492349848	0.23889997	0.16574729812141423	0.23900005	0.3537019403151153	0.23889997	0.24977364895068568	0.23900005	0.14861469087095727	0.23889997	0.2592265222202944	0.23900005	-0.33838302205383336	0.23889997	-0.3652388940436481	0.23900005	-0.33838302205383336
0.24479997	0.17304937354526728	0.24490005	0.2872648609511075	0.24479997	0.25871880509911155	0.24490005	0.28936802135910733	0.24479997	0.2645654405748232	0.24490005	0.4064802415952472	0.24479997	0.44600127950866375	0.24490005	0.51015989613618	0.24479997	0.15585995632541344	0.24490005	0.20943306549231577	0.24479997	0.17874413583689805	0.24490005	0.3659892542172418	0.24479997	0.2689646550758378	0.24490005	0.4071093453692994	0.24479997	0.26376786414655623	0.24490005	0.20807699328731294	0.24479997	0.3116103797154284	0.24490005	0.23096754967900796	0.24479997	0.5539462070109493	0.24490005	0.40701279718067246	0.24479997	0.09289541433699237	0.24490005	0.2773178119874715	0.24479997	0.20886932567105274	0.24490005	0.33301631333805387	0.24479997	0.3708967631871258	0.24490005	0.33736565733550977	0.24479997	0.4579373172510409	0.24490005	0.16026444068406911	0.24479997	0.3082738682285535	0.24490005	-0.3464143405939911	0.24479997	-0.37462048990224295	0.24490005	-0.3464143405939911
0.25069997	0.24954851552979512	0.25080005	0.3964371299972652	0.25069997	0.21952870068665997	0.25080005	0.36170596006590444	0.25069997	0.24680130118514615	0.25080005	0.36521081086777907	0.25069997	0.47702882719101447	0.25080005	-0.09289618128761826	0.25069997	0.1669878287667147	0.25080005	0.27493784753645195	0.25069997	0.2806137260962579	0.25080005	0.24246922717825167	0.25069997	0.4374496530327725	0.25080005	0.2512124492635321	0.25069997	0.27131683497554643	0.25080005	0.4376887223762438	0.25069997	0.14776760732944896	0.25080005	0.4283471127428301	0.25069997	0.34800619096899965	0.25080005	0.1802220627955083	0.25069997	0.24023389631706807	0.25080005	0.17281029820025845	0.25069997	0.2619916689701096	0.25080005	0.17050866229285266	0.25069997	0.3623865413731942	0.25080005	0.2609176726995897	0.25069997	0.414371895945622	0.25080005	0.21996753166172986	0.25069997	0.2718155679171013	0.25080005	-0.3544305974955717	0.25069997	-0.3840200277768647	0.25080005	-0.3544305974955717
0.25659997	0.26100653653472583	0.25670005	0.27180774209013275	0.25659997	0.12773743027954934	0.25670005	0.46692100682522547	0.25659997	0.30002410868542023	0.25670005	0.4110757204607614	0.25659997	0.32889981195249446	0.25670005	-0.08198647001836691	0.25659997	0.263066794093698	0.25670005	0.4841459532988825	0.25659997	0.33948905410119445	0.25670005	0.5348807320339792	0.25659997	0.5137887956585339	0.25670005	0.18587685679619717	0.25659997	0.2566517732206734	0.25670005	0.3955904780917558	0.25659997	0.212040403677005	0.25670005	0.31988850370956323	0.25659997	0.26977756302609174	0.25670005	0.5009785295574952	0.25659997	0.30826708127782687	0.25670005	0.34056352588377337	0.25659997	0.27793786406918775	0.25670005	0.10333485251007928	0.25659997	0.29466381168129485	0.25670005	0.19613246457466627	0.25659997	0.2225957541324061	0.25670005	0.2537809652235644	0.25659997	0.22907771589488854	0.25670005	-0.36243186936706034	0.25659997	-0.3934375450875991	0.25670005	-0.36243186936706034
0.26249997	0.1118263880762399	0.26260005	0.47842033424500285	0.26249997	0.06355908046663662	0.26260005	0.33822046663282807	0.26249997	0.3457389731069504	0.26260005	0.46585011005287946	0.26249997	0.27280885403751554	0.26260005	0.11419359683840714	0.26249997	0.3842359777518376	0.26260005	0.7038964895802764	0.26249997	0.3302121361845773	0.26260005	0.23452630286822973	0.26249997	0.3452893687703808	0.26260005	0.4385883378195097	0.26249997	0.21560204943300115	0.26260005	0.2502925010534832	0.26249997	0.4378913058453996	0.26260005	0.12951896792547418	0.26249997	0.380424408885926	0.26260005	0.05523937719384772	0.26249997	0.16475531903631188	0.26260005	0.32633559605901724	0.26249997	0.2948147812974141	0.26260005	0.18259549907283942	0.26249997	0.29218012374999286	0.26260005	0.4362994088303065	0.26249997	0.09611488423944635	0.26260005	0.48119094653380157	0.26249997	0.2402100785707882	0.26260005	-0.3704181906534461	0.26249997	-0.4028730544710467	0.26260005	-0.3704181906534461
0.26839997	-0.009859373022462401	0.26850005	0.16766722166401937	0.26839997	0.29089239786648524	0.26850005	0.19289905449223427	0.26839997	0.33455173828076834	0.26850005	0.12670593409766978	0.26839997	0.4542939157581957	0.26850005	-0.020351622920579546	0.26839997	0.43491385334494675	0.26850005	0.576823705469418	0.26839997	0.272586896891464	0.26850005	0.3194895327997445	0.26839997	0.2517474773182596	0.26850005	0.2722146703249816	0.26839997	0.13169191174004624	0.26850005	0.17256557381721555	0.26839997	0.14472698638171466	0.26850005	0.3456647148408538	0.26839997	-0.020197683870637775	0.26850005	0.22463573259887365	0.26839997	0.1969991864172896	0.26850005	0.5523415030425421	0.26839997	0.34625389780088844	0.26850005	0.025119703622576376	0.26839997	0.1570925710110017	0.26850005	0.09215034876137292	0.26839997	0.39056241690739174	0.26850005	0.4314528094382288	0.26839997	0.35265041180976126	0.26850005	-0.37838954864064533	0.26839997	-0.4123266171966546	0.26850005	-0.37838954864064533
0.27429997	0.17074274339395254	0.27440005	-0.010632043483014183	0.27429997	0.1312529728252278	0.27440005	0.3343008937439744	0.27429997	0.02761889725232104	0.27440005	0.05097378922963524	0.27429997	0.2903126735226298	0.27440005	0.07733367186264938	0.27429997	0.09954348627155804	0.27440005	0.1440257528673747	0.27429997	0.14660491620811975	0.27440005	0.06362593968934435	0.27429997	0.2942225543731777	0.27440005	0.30877518219281797	0.27429997	0.34749989182909274	0.27440005	0.12403199924416243	0.27429997	0.04218149508886802	0.27440005	0.20088893941390612	0.27429997	0.1633634814734028	0.27440005	0.12161518519742141	0.27429997	0.18907728047291214	0.27440005	0.31822211915134463	0.27429997	0.3055596839617743	0.27440005	0.058786371380980716	0.27429997	0.41172340721908196	0.27440005	0.02868400673026514	0.27429997	0.18568137978643268	0.27440005	0.2853143864549755	0.27429997	0.15158709854889887	0.27440005	-0.3863460227238502	0.27429997	-0.4217982448874686	0.27440005	-0.3863460227238502
