E (meV)	but_OD_2K_0.29A-1	err	E (meV)	but_OD_2K_0.44A-1	err	E (meV)	but_OD_2K_0.59A-1	err	E (meV)	but_OD_2K_0.71A-1	err	E (meV)	but_OD_2K_0.84A-1	err	E (meV)	but_OD_2K_0.95A-1	err	E (meV)	but_OD_2K_1.07A-1	err	E (meV)	but_OD_2K_1.18A-1	err	E (meV)	but_OD_2K_1.29A-1	err	E (meV)	but_OD_2K_1.39A-1	err	E (meV)	but_OD_2K_1.48A-1	err	E (meV)	but_OD_2K_1.57A-1	err	E (meV)	but_OD_2K_1.65A-1	err	E (meV)	but_OD_2K_1.72A-1	err	E (meV)	but_OD_2K_1.79A-1	err	E (meV)	but_OD_2K_1.84A-1	err	E (meV)	but_OD_2K_1.89A-1	err	E (meV)	but_OD_2K_1.93A-1	err
-0.06941897	-0.01156982	0.1833198	-0.06941897	-0.07229299	0.07234386	-0.06941897	0.0	0.0	-0.06941897	-0.01001037	0.04281826	-0.06941897	-0.002029561	0.01726701	-0.06941897	0.09275543	0.1446683	-0.06941897	-0.002060114	0.01542264	-0.06941897	0.07553339	0.1225863	-0.06941897	0.0	0.0	-0.06941897	0.0	0.0	-0.06941897	0.0	0.0	-0.06941897	0.0	0.0	-0.06941897	0.0	0.0	-0.06941897	0.1122022	0.1476811	-0.06941897	0.0	0.0	-0.06941897	0.0	0.0	-0.06941897	0.0	0.0	-0.06941897	0.0	0.0
-0.06881897	-0.1567833	0.1096399	-0.06881897	0.2220496	0.2522982	-0.06881897	0.005856934	0.06398576	-0.06881897	-0.001404005	0.01593258	-0.06881897	0.0	0.0	-0.06881897	-0.0001313893	0.00402874	-0.06881897	-0.003705221	0.02068385	-0.06881897	0.1368436	0.1650184	-0.06881897	-0.007401332	0.0293516	-0.06881897	0.0	0.0	-0.06881897	-0.0009701249	0.01110777	-0.06881897	0.0	0.0	-0.06881897	0.0	0.0	-0.06881897	-0.01205149	0.04209121	-0.06881897	0.0	0.0	-0.06881897	-0.008306445	0.03905242	-0.06881897	0.0	0.0	-0.06881897	0.06588336	0.5187526
-0.06821897	0.07243496	0.252854	-0.06821897	0.07973478	0.1748964	-0.06821897	0.3401534	0.4867752	-0.06821897	0.0	0.0	-0.06821897	0.0	0.0	-0.06821897	-0.004545214	0.02369224	-0.06821897	-0.0007274955	0.009328445	-0.06821897	0.06203538	0.1110094	-0.06821897	-0.003450242	0.01990492	-0.06821897	-0.003274131	0.01822763	-0.06821897	-0.0047481	0.02458766	-0.06821897	0.0	0.0	-0.06821897	0.0	0.0	-0.06821897	-0.01674032	0.02414609	-0.06821897	0.0	0.0	-0.06821897	-0.0005131988	0.009713422	-0.06821897	0.0	0.0	-0.06821897	2.600212	3.256285
-0.06761897	0.3763249	0.373513	-0.06761897	0.1140032	0.2277432	-0.06761897	0.3493233	0.4924156	-0.06761897	0.0	0.0	-0.06761897	0.0	0.0	-0.06761897	-0.003046946	0.01951307	-0.06761897	-0.003438259	0.02027172	-0.06761897	0.0	0.0	-0.06761897	0.0	0.0	-0.06761897	-0.03115306	0.04159155	-0.06761897	-0.001112836	0.01180313	-0.06761897	0.0	0.0	-0.06761897	0.0	0.0	-0.06761897	0.0	0.0	-0.06761897	0.0	0.0	-0.06761897	0.0	0.0	-0.06761897	0.0	0.0	-0.06761897	1.403567	2.38602
-0.06701897	0.3312219	0.3273542	-0.06701897	0.1607902	0.2537028	-0.06701897	0.0	0.0	-0.06701897	0.0	0.0	-0.06701897	0.0	0.0	-0.06701897	-0.004171366	0.02298036	-0.06701897	-0.001189611	0.01192034	-0.06701897	0.0	0.0	-0.06701897	0.0	0.0	-0.06701897	-0.01497057	0.02532133	-0.06701897	-0.004310513	0.02323717	-0.06701897	0.0	0.0	-0.06701897	0.0	0.0	-0.06701897	-0.002142219	0.0154331	-0.06701897	0.0	0.0	-0.06701897	0.0	0.0	-0.06701897	0.0	0.0	-0.06701897	0.0	0.0
-0.06641897	0.1463736	0.2284286	-0.06641897	0.01827529	0.1193035	-0.06641897	0.281485	0.4431807	-0.06641897	0.0	0.0	-0.06641897	0.0	0.0	-0.06641897	0.03776924	0.09294388	-0.06641897	0.0	0.0	-0.06641897	-0.002682213	0.01675525	-0.06641897	-0.003686445	0.02060281	-0.06641897	0.0	0.0	-0.06641897	-0.0003486484	0.006609022	-0.06641897	0.0	0.0	-0.06641897	0.0	0.0	-0.06641897	-0.003407334	0.01935936	-0.06641897	0.0	0.0	-0.06641897	0.0	0.0	-0.06641897	0.0	0.0	-0.06641897	0.0	0.0
-0.06581897	-0.06266197	0.09054687	-0.06581897	-0.0482634	0.05927632	-0.06581897	0.4172522	0.5402352	-0.06581897	0.0	0.0	-0.06581897	0.0	0.0	-0.06581897	0.1677823	0.1945944	-0.06581897	0.02100299	0.06955052	-0.06581897	-0.00278681	0.01708226	-0.06581897	-0.003322873	0.01955534	-0.06581897	0.0	0.0	-0.06581897	0.0	0.0	-0.06581897	0.0	0.0	-0.06581897	0.0	0.0	-0.06581897	-0.003304521	0.01848586	-0.06581897	0.0	0.0	-0.06581897	0.0	0.0	-0.06581897	0.0	0.0	-0.06581897	0.0	0.0
-0.06521897	0.08318772	0.2180119	-0.06521897	0.1213504	0.236951	-0.06521897	0.0	0.0	-0.06521897	0.0	0.0	-0.06521897	0.0	0.0	-0.06521897	0.0197416	0.06657179	-0.06521897	0.1197643	0.176185	-0.06521897	0.0	0.0	-0.06521897	-0.00554228	0.02508163	-0.06521897	0.0140056	0.05695638	-0.06521897	0.0	0.0	-0.06521897	0.0	0.0	-0.06521897	0.0	0.0	-0.06521897	-0.00166403	0.01311114	-0.06521897	0.0	0.0	-0.06521897	-0.001359917	0.01588351	-0.06521897	0.0	0.0	-0.06521897	0.0	0.0
-0.06461897	0.2756937	0.3106833	-0.06461897	0.02942785	0.153184	-0.06461897	0.0	0.0	-0.06461897	-0.003374241	0.02444155	-0.06461897	0.0	0.0	-0.06461897	0.0	0.0	-0.06461897	0.02674472	0.08425863	-0.06461897	0.0	0.0	-0.06461897	-0.003810623	0.02065036	-0.06461897	0.2177881	0.2246924	-0.06461897	-0.00440318	0.02389257	-0.06461897	-0.002113401	0.008520803	-0.06461897	0.0	0.0	-0.06461897	0.0	0.0	-0.06461897	0.1212101	0.1619939	-0.06461897	0.00923065	0.08009716	-0.06461897	0.0	0.0	-0.06461897	0.0	0.0
-0.06401897	-0.09179329	0.1395152	-0.06401897	0.04904757	0.1615575	-0.06401897	0.0	0.0	-0.06401897	-0.004907542	0.02945531	-0.06401897	0.02058437	0.07262454	-0.06401897	0.0	0.0	-0.06401897	0.0	0.0	-0.06401897	0.0	0.0	-0.06401897	0.0	0.0	-0.06401897	0.0	0.0	-0.06401897	-0.001283893	0.0128914	-0.06401897	-0.02798174	0.0310011	-0.06401897	0.07509755	0.1278168	-0.06401897	-0.001747042	0.01388072	-0.06401897	0.09530094	0.143654	-0.06401897	0.2338075	0.2720639	-0.06401897	0.0	0.0	-0.06401897	0.0	0.0
-0.06341897	0.1850594	0.294716	-0.06341897	0.08433632	0.2214169	-0.06341897	0.0	0.0	-0.06341897	0.0	0.0	-0.06341897	0.1671441	0.2072575	-0.06341897	0.0	0.0	-0.06341897	-0.003304304	0.01958352	-0.06341897	0.0	0.0	-0.06341897	0.0	0.0	-0.06341897	0.0	0.0	-0.06341897	0.000149522	0.005732154	-0.06341897	-0.004236561	0.01204417	-0.06341897	0.1382112	0.1734193	-0.06341897	-0.003223167	0.018854	-0.06341897	0.0	0.0	-0.06341897	0.06636272	0.1446978	-0.06341897	0.0	0.0	-0.06341897	0.0	0.0
-0.06281897	0.3393361	0.3323686	-0.06281897	-0.2366165	0.1255854	-0.06281897	-0.01412775	0.07319362	-0.06281897	0.0	0.0	-0.06281897	0.06925334	0.1334613	-0.06281897	0.0	0.0	-0.06281897	-0.00208026	0.015538	-0.06281897	0.0	0.0	-0.06281897	0.0	0.0	-0.06281897	0.0	0.0	-0.06281897	0.2058562	0.2120086	-0.06281897	0.0	0.0	-0.06281897	0.004277594	0.03056234	-0.06281897	-0.0001036585	0.003381283	-0.06281897	0.0	0.0	-0.06281897	0.0	0.0	-0.06281897	0.0	0.0	-0.06281897	0.0	0.0
-0.06221897	-0.06096655	0.1014279	-0.06221897	0.4390441	0.3926858	-0.06221897	-0.004212469	0.03994446	-0.06221897	0.0	0.0	-0.06221897	-0.0004450387	0.00797724	-0.06221897	0.0	0.0	-0.06221897	-2.036275e-05	0.001537028	-0.06221897	0.0	0.0	-0.06221897	0.0	0.0	-0.06221897	0.0	0.0	-0.06221897	0.00708012	0.05383519	-0.06221897	-0.00136815	0.01251824	-0.06221897	-0.000610861	0.008673038	-0.06221897	-0.004609546	0.01593678	-0.06221897	0.0	0.0	-0.06221897	0.0	0.0	-0.06221897	0.0	0.0	-0.06221897	0.0	0.0
-0.06161897	-0.05955105	0.07469385	-0.06161897	0.1748275	0.2473004	-0.06161897	0.0	0.0	-0.06161897	0.0	0.0	-0.06161897	-0.00400936	0.02394076	-0.06161897	0.0	0.0	-0.06161897	0.0	0.0	-0.06161897	0.0	0.0	-0.06161897	0.0	0.0	-0.06161897	0.0	0.0	-0.06161897	-0.02611752	0.03208363	-0.06161897	-0.003645469	0.02043393	-0.06161897	-0.003760685	0.02151765	-0.06161897	-0.02582829	0.03469665	-0.06161897	0.0	0.0	-0.06161897	0.0	0.0	-0.06161897	0.0	0.0	-0.06161897	0.0	0.0
-0.06101897	-0.09788951	0.08893824	-0.06101897	-0.06402588	0.08753877	-0.06101897	0.0	0.0	-0.06101897	0.0	0.0	-0.06101897	-0.002348992	0.01832352	-0.06101897	-0.01537713	0.02473705	-0.06101897	0.0	0.0	-0.06101897	0.0	0.0	-0.06101897	0.0	0.0	-0.06101897	0.0	0.0	-0.06101897	-0.008056484	0.01783736	-0.06101897	0.0	0.0	-0.06101897	-0.001606644	0.01406287	-0.06101897	-0.02630739	0.03016012	-0.06101897	0.0	0.0	-0.06101897	0.0	0.0	-0.06101897	0.0	0.0	-0.06101897	0.0	0.0
-0.06041897	-0.1487306	0.1033114	-0.06041897	0.6824609	0.4531043	-0.06041897	0.0	0.0	-0.06041897	0.0	0.0	-0.06041897	0.0	0.0	-0.06041897	-0.02438937	0.03113691	-0.06041897	0.0	0.0	-0.06041897	-0.001814071	0.01391371	-0.06041897	-0.0009235393	0.01028507	-0.06041897	0.0	0.0	-0.06041897	0.0	0.0	-0.06041897	0.1673123	0.1801486	-0.06041897	0.0	0.0	-0.06041897	-0.02146062	0.03186504	-0.06041897	-0.002773487	0.01847285	-0.06041897	0.0	0.0	-0.06041897	0.0	0.0	-0.06041897	0.0	0.0
-0.05981897	-0.09130948	0.09288887	-0.05981897	0.1015495	0.1741558	-0.05981897	0.0	0.0	-0.05981897	0.0	0.0	-0.05981897	0.0	0.0	-0.05981897	-0.001694428	0.01456815	-0.05981897	0.0	0.0	-0.05981897	-0.003360804	0.01893816	-0.05981897	-0.00517799	0.02430204	-0.05981897	0.0	0.0	-0.05981897	0.0	0.0	-0.05981897	0.02006219	0.07358163	-0.05981897	0.0	0.0	-0.05981897	-0.001514676	0.01296877	-0.05981897	-0.002823757	0.0186395	-0.05981897	0.0	0.0	-0.05981897	0.0	0.0	-0.05981897	0.0	0.0
-0.05921897	-0.07118055	0.07809595	-0.05921897	0.1133415	0.2145925	-0.05921897	0.0	0.0	-0.05921897	0.0	0.0	-0.05921897	0.0	0.0	-0.05921897	-0.003762654	0.02170909	-0.05921897	0.0	0.0	-0.05921897	0.0	0.0	-0.05921897	-0.003629824	0.02011901	-0.05921897	0.0	0.0	-0.05921897	0.0	0.0	-0.05921897	-0.02212768	0.02761412	-0.05921897	0.0	0.0	-0.05921897	0.0	0.0	-0.05921897	-0.0003725576	0.00665374	-0.05921897	-0.004148601	0.02706774	-0.05921897	0.0	0.0	-0.05921897	0.0	0.0
-0.05861897	-0.126702	0.09638442	-0.05861897	-0.04111222	0.07029591	-0.05861897	0.0	0.0	-0.05861897	0.0	0.0	-0.05861897	0.0	0.0	-0.05861897	-0.003189639	0.01981865	-0.05861897	0.0	0.0	-0.05861897	0.0	0.0	-0.05861897	-0.001156119	0.01135443	-0.05861897	0.0	0.0	-0.05861897	-0.00224041	0.01684547	-0.05861897	-0.00570503	0.0140094	-0.05861897	0.0	0.0	-0.05861897	0.0	0.0	-0.05861897	-0.005035136	0.02447176	-0.05861897	-0.004050563	0.02675176	-0.05861897	0.0	0.0	-0.05861897	0.0	0.0
-0.05801897	-0.06159845	0.08636862	-0.05801897	0.3418611	0.3243419	-0.05801897	0.0	0.0	-0.05801897	0.0	0.0	-0.05801897	0.0	0.0	-0.05801897	-0.00362617	0.02107936	-0.05801897	0.0	0.0	-0.05801897	0.0	0.0	-0.05801897	0.0	0.0	-0.05801897	0.0	0.0	-0.05801897	-0.003483989	0.02098773	-0.05801897	0.004779617	0.03035058	-0.05801897	0.0	0.0	-0.05801897	-0.001152459	0.01132641	-0.05801897	-0.0002738814	0.005707508	-0.05801897	-0.0008527519	0.01239714	-0.05801897	0.0	0.0	-0.05801897	0.0	0.0
-0.05741897	0.03874705	0.1951165	-0.05741897	0.3515175	0.3311126	-0.05741897	0.0	0.0	-0.05741897	-0.00262503	0.02152927	-0.05741897	0.0	0.0	-0.05741897	0.0	0.0	-0.05741897	0.0	0.0	-0.05741897	0.0	0.0	-0.05741897	0.0	0.0	-0.05741897	-0.00182261	0.0153245	-0.05741897	0.0	0.0	-0.05741897	0.1036668	0.1409219	-0.05741897	0.0	0.0	-0.05741897	-0.003782366	0.02051911	-0.05741897	0.0	0.0	-0.05741897	-0.005140347	0.03048057	-0.05741897	0.0	0.0	-0.05741897	0.0	0.0
-0.05681897	0.3228924	0.3383277	-0.05681897	0.3264937	0.3327303	-0.05681897	0.0	0.0	-0.05681897	-0.005117017	0.03005197	-0.05681897	0.0	0.0	-0.05681897	0.07122607	0.1274899	-0.05681897	0.0	0.0	-0.05681897	0.0	0.0	-0.05681897	0.0	0.0	-0.05681897	-0.003828291	0.02220432	-0.05681897	0.0	0.0	-0.05681897	0.08274956	0.1261919	-0.05681897	-0.003570585	0.02103218	-0.05681897	0.0	0.0	-0.05681897	0.0	0.0	-0.05681897	-0.00251519	0.02132135	-0.05681897	0.0	0.0	-0.05681897	0.0	0.0
-0.05621897	0.2658301	0.3057114	-0.05621897	0.05674527	0.1975149	-0.05621897	0.0	0.0	-0.05621897	-0.0006728926	0.01089541	-0.05621897	0.0	0.0	-0.05621897	0.1443076	0.1828296	-0.05621897	0.0	0.0	-0.05621897	0.0	0.0	-0.05621897	0.0	0.0	-0.05621897	-0.0005376476	0.008319491	-0.05621897	0.0	0.0	-0.05621897	-0.02996648	0.03722014	-0.05621897	-0.002015905	0.0158011	-0.05621897	0.0	0.0	-0.05621897	0.0	0.0	-0.05621897	0.0	0.0	-0.05621897	0.0	0.0	-0.05621897	0.0	0.0
-0.05561897	0.05861429	0.1865288	-0.05561897	0.2843848	0.2998221	-0.05561897	0.2394311	0.400079	-0.05561897	0.0	0.0	-0.05561897	0.0	0.0	-0.05561897	0.0	0.0	-0.05561897	0.0	0.0	-0.05561897	0.0	0.0	-0.05561897	0.0	0.0	-0.05561897	0.0	0.0	-0.05561897	0.0	0.0	-0.05561897	-0.00922222	0.0178249	-0.05561897	0.0	0.0	-0.05561897	0.0	0.0	-0.05561897	0.0	0.0	-0.05561897	0.0	0.0	-0.05561897	0.0	0.0	-0.05561897	0.0	0.0
-0.05501897	0.1030006	0.2162647	-0.05501897	0.1160664	0.2186563	-0.05501897	0.4200193	0.5375689	-0.05501897	0.0	0.0	-0.05501897	0.0	0.0	-0.05501897	0.0	0.0	-0.05501897	0.0	0.0	-0.05501897	0.0	0.0	-0.05501897	-0.001541167	0.01342196	-0.05501897	0.0	0.0	-0.05501897	0.0	0.0	-0.05501897	0.0	0.0	-0.05501897	0.0	0.0	-0.05501897	0.0	0.0	-0.05501897	0.0	0.0	-0.05501897	0.0	0.0	-0.05501897	0.0	0.0	-0.05501897	0.0	0.0
-0.05441897	0.2922872	0.2910244	-0.05441897	0.1961118	0.2546472	-0.05441897	-0.008501455	0.06776679	-0.05441897	0.0	0.0	-0.05441897	0.0	0.0	-0.05441897	0.0	0.0	-0.05441897	0.0	0.0	-0.05441897	0.0	0.0	-0.05441897	0.1543114	0.1797703	-0.05441897	0.0	0.0	-0.05441897	0.0	0.0	-0.05441897	0.0	0.0	-0.05441897	0.0	0.0	-0.05441897	0.0	0.0	-0.05441897	0.0	0.0	-0.05441897	0.0	0.0	-0.05441897	0.0	0.0	-0.05441897	0.0	0.0
-0.05381897	0.2739388	0.2995915	-0.05381897	-0.002498869	0.1713862	-0.05381897	-0.0005155451	0.01412458	-0.05381897	0.1192352	0.1926758	-0.05381897	-0.001530873	0.01492792	-0.05381897	0.0	0.0	-0.05381897	0.1672604	0.1853204	-0.05381897	0.0	0.0	-0.05381897	0.04008091	0.09690272	-0.05381897	0.0	0.0	-0.05381897	0.0	0.0	-0.05381897	0.06186457	0.1090891	-0.05381897	0.0	0.0	-0.05381897	-0.000830653	0.009475161	-0.05381897	-0.02740332	0.03234381	-0.05381897	0.0	0.0	-0.05381897	0.0	0.0	-0.05381897	0.0	0.0
-0.05321897	0.08680344	0.2398445	-0.05321897	0.01710408	0.2462635	-0.05321897	-0.008330819	0.05720459	-0.05321897	0.1927847	0.2454312	-0.05321897	-0.005248951	0.02763795	-0.05321897	0.0	0.0	-0.05321897	0.03827316	0.08889626	-0.05321897	0.0	0.0	-0.05321897	-0.01887977	0.028426	-0.05321897	0.0	0.0	-0.05321897	0.0	0.0	-0.05321897	0.129467	0.1593554	-0.05321897	0.0	0.0	-0.05321897	-0.006231955	0.02606071	-0.05321897	-0.01080034	0.02033385	-0.05321897	0.0	0.0	-0.05321897	0.0	0.0	-0.05321897	0.0	0.0
-0.05261897	-0.1011398	0.09301603	-0.05261897	-0.01611401	0.07487483	-0.05261897	-0.01919106	0.08700359	-0.05261897	-0.0041656	0.02716923	-0.05261897	0.0	0.0	-0.05261897	0.0	0.0	-0.05261897	0.0	0.0	-0.05261897	0.0	0.0	-0.05261897	-0.01949219	0.02689879	-0.05261897	0.0	0.0	-0.05261897	0.1560324	0.182546	-0.05261897	-0.006853593	0.02748169	-0.05261897	-0.003714147	0.02117485	-0.05261897	-0.003174122	0.01868451	-0.05261897	-0.003702405	0.02077342	-0.05261897	0.0	0.0	-0.05261897	-0.002684174	0.03467379	-0.05261897	0.0	0.0
-0.05201897	0.03662368	0.2134074	-0.05201897	0.1997791	0.2619183	-0.05201897	-0.007405521	0.05414038	-0.05201897	-0.004135998	0.02707303	-0.05201897	-0.001564518	0.008401083	-0.05201897	-3.00081e-05	0.001952528	-0.05201897	0.004789376	0.03101212	-0.05201897	0.0	0.0	-0.05201897	-0.004298679	0.02132503	-0.05201897	0.002285011	0.041276	-0.05201897	0.05755673	0.1109003	-0.05201897	-0.001695808	0.0136841	-0.05201897	-0.002103152	0.01593423	-0.05201897	0.0	0.0	-0.05201897	-0.001934471	0.0150159	-0.05201897	0.0	0.0	-0.05201897	-0.0117538	0.1154317	-0.05201897	0.0	0.0
-0.05141897	0.1283929	0.2407274	-0.05141897	-0.02676	0.08172993	-0.05141897	0.0	0.0	-0.05141897	0.0	0.0	-0.05141897	-0.04114162	0.0430839	-0.05141897	-0.002364768	0.01733785	-0.05141897	0.1447437	0.1714059	-0.05141897	0.0	0.0	-0.05141897	-0.001489243	0.012753	-0.05141897	0.1658518	0.1995728	-0.05141897	0.0	0.0	-0.05141897	0.0	0.0	-0.05141897	0.03649627	0.08881801	-0.05141897	0.0	0.0	-0.05141897	0.0	0.0	-0.05141897	0.008431362	0.05135351	-0.05141897	0.3593184	0.5300522	-0.05141897	0.0	0.0
-0.05081897	0.2931973	0.2935017	-0.05081897	0.1022653	0.2242466	-0.05081897	-0.004803619	0.04239174	-0.05081897	-0.001271838	0.01509233	-0.05081897	-0.00241481	0.01045117	-0.05081897	-0.003469797	0.02100449	-0.05081897	0.04684749	0.1025742	-0.05081897	0.0	0.0	-0.05081897	0.0	0.0	-0.05081897	0.05931592	0.117783	-0.05081897	0.0	0.0	-0.05081897	0.0	0.0	-0.05081897	0.1365343	0.1736931	-0.05081897	0.0	0.0	-0.05081897	0.1144523	0.157729	-0.05081897	0.1872659	0.2417373	-0.05081897	0.416232	0.5706548	-0.05081897	0.0	0.0
-0.05021897	0.04971731	0.1644744	-0.05021897	0.2766466	0.3035555	-0.05021897	-0.01171787	0.06622985	-0.05021897	-0.006057217	0.03294843	-0.05021897	0.0	0.0	-0.05021897	0.0	0.0	-0.05021897	0.03783982	0.09449243	-0.05021897	0.0	0.0	-0.05021897	0.0	0.0	-0.05021897	0.0	0.0	-0.05021897	0.0	0.0	-0.05021897	0.0	0.0	-0.05021897	0.03357849	0.09843704	-0.05021897	0.0	0.0	-0.05021897	0.08793583	0.1393157	-0.05021897	0.1163311	0.1905036	-0.05021897	0.0	0.0	-0.05021897	0.0	0.0
-0.04961897	-0.09688345	0.08761609	-0.04961897	0.3150103	0.2950627	-0.04961897	-0.01093986	0.06461113	-0.04961897	-0.0007830734	0.01184745	-0.04961897	0.0189689	0.06963448	-0.04961897	0.0	0.0	-0.04961897	0.1616795	0.1847554	-0.04961897	0.0	0.0	-0.04961897	-0.004878025	0.02324802	-0.04961897	-0.03012706	0.03543912	-0.04961897	0.0	0.0	-0.04961897	0.0	0.0	-0.04961897	-0.005631873	0.02631406	-0.04961897	0.0	0.0	-0.04961897	0.001379478	0.01855642	-0.04961897	-7.561663e-05	0.003627435	-0.04961897	-3.17856e-05	0.003814096	-0.04961897	0.0	0.0
-0.04901897	-0.1683765	0.1066873	-0.04901897	0.2746496	0.2941985	-0.04901897	-0.008792475	0.05800435	-0.04901897	0.05675248	0.1332465	-0.04901897	0.2699547	0.2618095	-0.04901897	-0.003625797	0.02155227	-0.04901897	0.0	0.0	-0.04901897	0.0	0.0	-0.04901897	-0.005937986	0.02585283	-0.04901897	-0.0115089	0.02185647	-0.04901897	0.0	0.0	-0.04901897	0.0	0.0	-0.04901897	-0.009145731	0.03346176	-0.04901897	0.0	0.0	-0.04901897	-0.001782529	0.01442727	-0.04901897	-0.003653671	0.02517678	-0.04901897	-0.008807821	0.06338398	-0.04901897	0.0	0.0
-0.04841897	0.05013789	0.2515887	-0.04841897	0.1130438	0.2079831	-0.04841897	0.0	0.0	-0.04841897	0.2011179	0.2503912	-0.04841897	0.2133983	0.2360061	-0.04841897	-0.007000485	0.0298698	-0.04841897	-0.01076435	0.01970152	-0.04841897	0.0	0.0	-0.04841897	0.0	0.0	-0.04841897	0.0	0.0	-0.04841897	-0.02051326	0.02790744	-0.04841897	-0.0006629935	0.008345197	-0.04841897	-0.00534876	0.02578934	-0.04841897	0.0	0.0	-0.04841897	-0.007269411	0.02912169	-0.04841897	-0.004429039	0.02771397	-0.04841897	-0.01190661	0.07369258	-0.04841897	0.0	0.0
-0.04781897	0.3238418	0.343421	-0.04781897	0.2071783	0.2453234	-0.04781897	0.0	0.0	-0.04781897	0.04909313	0.1327918	-0.04781897	-0.006526763	0.03023055	-0.04781897	-0.0008754061	0.01049353	-0.04781897	0.08956039	0.1537524	-0.04781897	0.0	0.0	-0.04781897	0.0	0.0	-0.04781897	0.0	0.0	-0.04781897	-0.01720348	0.02556663	-0.04781897	-0.004242628	0.02111627	-0.04781897	0.008856028	0.06072741	-0.04781897	0.0	0.0	-0.04781897	-0.002112417	0.01569471	-0.04781897	-0.01003019	0.02394534	-0.04781897	0.0	0.0	-0.04781897	0.0	0.0
-0.04721897	0.05570251	0.1858605	-0.04721897	0.2419136	0.2699379	-0.04721897	0.0	0.0	-0.04721897	-0.003396123	0.02457001	-0.04721897	-0.002500349	0.01865456	-0.04721897	0.0	0.0	-0.04721897	0.08529352	0.1317173	-0.04721897	0.0	0.0	-0.04721897	0.0	0.0	-0.04721897	0.0	0.0	-0.04721897	-0.003311612	0.01950807	-0.04721897	-0.00532775	0.02407165	-0.04721897	0.1996642	0.2069093	-0.04721897	0.0	0.0	-0.04721897	0.0	0.0	-0.04721897	-0.04713056	0.05190583	-0.04721897	0.0	0.0	-0.04721897	0.0	0.0
-0.04661897	-0.09462767	0.08827471	-0.04661897	0.5045905	0.3697259	-0.04661897	0.0	0.0	-0.04661897	0.0	0.0	-0.04661897	0.0	0.0	-0.04661897	0.0	0.0	-0.04661897	-0.001123381	0.01116093	-0.04661897	0.0	0.0	-0.04661897	0.0	0.0	-0.04661897	-0.0008321167	0.01021406	-0.04661897	-0.002634705	0.01789014	-0.04661897	-4.504158e-06	0.0006999715	-0.04661897	0.0	0.0	-0.04661897	0.0	0.0	-0.04661897	-0.01939942	0.02711527	-0.04661897	0.0	0.0	-0.04661897	0.0	0.0	-0.04661897	0.0	0.0
-0.04601897	0.1389885	0.2644868	-0.04601897	0.1286978	0.2318474	-0.04601897	0.0	0.0	-0.04601897	0.0	0.0	-0.04601897	0.0	0.0	-0.04601897	0.0	0.0	-0.04601897	-0.003547232	0.01983344	-0.04601897	0.0	0.0	-0.04601897	0.1175003	0.1548752	-0.04601897	-0.004590489	0.0239914	-0.04601897	0.0	0.0	-0.04601897	0.0	0.0	-0.04601897	0.0	0.0	-0.04601897	0.0	0.0	-0.04601897	-0.01843987	0.02643577	-0.04601897	0.0	0.0	-0.04601897	0.0	0.0	-0.04601897	0.0	0.0
-0.04541897	0.3413168	0.337003	-0.04541897	-0.04680512	0.140421	-0.04541897	0.0	0.0	-0.04541897	0.0	0.0	-0.04541897	0.0	0.0	-0.04541897	-0.005545145	0.02633667	-0.04541897	-0.0175185	0.03069857	-0.04541897	-0.03004535	0.03191785	-0.04541897	0.08575935	0.1348859	-0.04541897	-0.001023502	0.01132851	-0.04541897	0.0	0.0	-0.04541897	0.09339329	0.1327522	-0.04541897	0.007037302	0.03949673	-0.04541897	0.0	0.0	-0.04541897	-5.883091e-05	0.001491391	-0.04541897	0.0	0.0	-0.04541897	0.0	0.0	-0.04541897	0.0	0.0
-0.04481897	0.07244909	0.2086889	-0.04481897	-0.06227564	0.07219044	-0.04481897	0.0	0.0	-0.04481897	0.0	0.0	-0.04481897	0.0	0.0	-0.04481897	-0.0007279043	0.03996014	-0.04481897	-0.02441059	0.03184467	-0.04481897	-0.004069566	0.01236679	-0.04481897	0.07544873	0.1258018	-0.04481897	0.02355328	0.07314538	-0.04481897	0.0	0.0	-0.04481897	0.3773061	0.2678581	-0.04481897	0.1445388	0.17895	-0.04481897	-0.0007274844	0.008817348	-0.04481897	0.0	0.0	-0.04481897	0.0	0.0	-0.04481897	0.0	0.0	-0.04481897	-0.1848033	0.3614538
-0.04421897	0.2913098	0.3104201	-0.04421897	-0.05561083	0.07300491	-0.04421897	0.0	0.0	-0.04421897	0.0	0.0	-0.04421897	0.0	0.0	-0.04421897	0.1329562	0.1722538	-0.04421897	0.0	0.0	-0.04421897	-0.005277775	0.02367323	-0.04421897	0.1171059	0.1518489	-0.04421897	0.1397942	0.1805113	-0.04421897	0.0	0.0	-0.04421897	0.09858091	0.1366337	-0.04421897	0.06984202	0.1242771	-0.04421897	-0.003296817	0.01876317	-0.04421897	0.0	0.0	-0.04421897	0.0	0.0	-0.04421897	0.0	0.0	-0.04421897	-0.4625119	0.5717816
