E- (meV)	but_OD_2K_0.29A-1	E+ (meV)	but_OD_2K_0.29A-1	E- (meV)	but_OD_2K_0.44A-1	E+ (meV)	but_OD_2K_0.44A-1	E- (meV)	but_OD_2K_0.59A-1	E+ (meV)	but_OD_2K_0.59A-1	E- (meV)	but_OD_2K_0.71A-1	E+ (meV)	but_OD_2K_0.71A-1	E- (meV)	but_OD_2K_0.84A-1	E+ (meV)	but_OD_2K_0.84A-1	E- (meV)	but_OD_2K_0.95A-1	E+ (meV)	but_OD_2K_0.95A-1	E- (meV)	but_OD_2K_1.07A-1	E+ (meV)	but_OD_2K_1.07A-1	E- (meV)	but_OD_2K_1.18A-1	E+ (meV)	but_OD_2K_1.18A-1	E- (meV)	but_OD_2K_1.29A-1	E+ (meV)	but_OD_2K_1.29A-1	E- (meV)	but_OD_2K_1.39A-1	E+ (meV)	but_OD_2K_1.39A-1	E- (meV)	but_OD_2K_1.48A-1	E+ (meV)	but_OD_2K_1.48A-1	E- (meV)	but_OD_2K_1.57A-1	E+ (meV)	but_OD_2K_1.57A-1	E- (meV)	but_OD_2K_1.65A-1	E+ (meV)	but_OD_2K_1.65A-1	E- (meV)	but_OD_2K_1.72A-1	E+ (meV)	but_OD_2K_1.72A-1	E- (meV)	but_OD_2K_1.79A-1	E+ (meV)	but_OD_2K_1.79A-1	E- (meV)	but_OD_2K_1.84A-1	E+ (meV)	but_OD_2K_1.84A-1	E- (meV)	but_OD_2K_1.89A-1	E+ (meV)	but_OD_2K_1.89A-1	E- (meV)	but_OD_2K_1.93A-1	E+ (meV)	but_OD_2K_1.93A-1
0.006418968	0.21017132584409184	0.006181032	0.18819258779078896	0.006418968	0.32100921112138536	0.006181032	0.135057926063191	0.006418968	0.3595719839016809	0.006181032	0.20479006572774083	0.006418968	0.19264017006871395	0.006181032	0.10310970675281918	0.006418968	0.1930501447364382	0.006181032	0.10333590117701329	0.006418968	0.08435794455712908	0.006181032	0.07428945153433412	0.006418968	0.24488839556939562	0.006181032	0.04595590500519167	0.006418968	0.20325015710781194	0.006181032	0.13708502121611169	0.006418968	0.2609157943053221	0.006181032	0.0804336216549159	0.006418968	0.22553267966330548	0.006181032	0.031034344254916062	0.006418968	0.13422253513814053	0.006181032	0.1496563092334249	0.006418968	0.27411676402203533	0.006181032	0.028493513952926656	0.006418968	0.21225195622379273	0.006181032	0.07343941293248203	0.006418968	0.25162812160597325	0.006181032	0.03737664200941129	0.006418968	0.20822719473584905	0.006181032	0.09522146672689064	0.006418968	0.08657000764144349	0.006181032	0.0255273101949288	0.006418968	0.2937014887494975	0.006181032	0.013540090312580844	0.006418968	0.4750661037157507	0.006181032	-0.43908313126876736
0.007018968	0.10163746132334084	0.006781032	0.0436026521502568	0.007018968	0.1419115786058083	0.006781032	0.09049820282587576	0.007018968	0.2174189131527326	0.006781032	0.19735295148066004	0.007018968	0.15741268829427219	0.006781032	0.0882717789079488	0.007018968	0.11705371678430321	0.006781032	0.09253967725029388	0.007018968	0.02721966393732552	0.006781032	0.05980944694749213	0.007018968	0.22579190209266445	0.006781032	0.09531873156385888	0.007018968	0.12164973932885735	0.006781032	0.15934515786672246	0.007018968	0.1357083924423687	0.006781032	0.10528745956918599	0.007018968	0.1436923682340597	0.006781032	0.011708415617756955	0.007018968	0.06161598712173997	0.006781032	0.06929906861692459	0.007018968	0.3964123637513299	0.006781032	0.0592251452086115	0.007018968	0.09148293841982859	0.006781032	0.13454696881439754	0.007018968	0.25012056761230783	0.006781032	0.048251103559493316	0.007018968	0.06983321410020098	0.006781032	0.13271698817805433	0.007018968	0.07542865699680171	0.006781032	-0.007234646271925632	0.007018968	0.1332810757590852	0.006781032	0.0587674803599714	0.007018968	0.5172870671835359	0.006781032	-0.5254174030211511
0.007618968	0.15613606624417464	0.007381032	0.026964384955907694	0.007618968	0.0512177802291868	0.007381032	0.0687113903598034	0.007618968	0.130243452699857	0.007381032	0.13267489303245802	0.007618968	0.3271028265948109	0.007381032	0.12227377408481944	0.007618968	0.06598284350174688	0.007381032	0.0774979814715256	0.007618968	0.1039188144646149	0.007381032	0.05395972025291242	0.007618968	0.17386505319088538	0.007381032	0.07446192422455915	0.007618968	0.08776270978541462	0.007381032	0.2104632413849055	0.007618968	0.10625149220170577	0.007381032	0.06369366837972013	0.007618968	0.02487160110795845	0.007381032	0.012347796624957873	0.007618968	0.158654234155055	0.007381032	0.03283519052913072	0.007618968	0.10616068536855995	0.007381032	0.05219597226183455	0.007618968	0.03819030109398214	0.007381032	0.06083185496795103	0.007618968	-0.025942496953987915	0.007381032	-0.009166241165976355	0.007618968	0.005626894049720309	0.007381032	0.07338013736624918	0.007618968	0.11118022299116329	0.007381032	0.048169056307593855	0.007618968	0.1676120904005658	0.007381032	0.14801190652646254	0.007618968	-0.017782477070316743	0.007381032	-0.9370039284331907
0.008218968	0.07437021562738991	0.007981032	0.06278928209809675	0.008218968	0.05449299227938468	0.007981032	0.13782888039292804	0.008218968	0.17933176881711632	0.007981032	0.05113544278514873	0.008218968	0.16847379722048084	0.007981032	0.05845301442844246	0.008218968	0.05419117565511359	0.007981032	0.011766806976547252	0.008218968	0.06733857419387233	0.007981032	0.0030185935526410943	0.008218968	0.07809585329528859	0.007981032	0.1276617338034555	0.008218968	0.04613217001252601	0.007981032	0.04172226219733548	0.008218968	0.12241812097337204	0.007981032	0.01340552688261053	0.008218968	0.08616541615163888	0.007981032	0.02276378815184153	0.008218968	0.16442737677102806	0.007981032	0.02265864376514836	0.008218968	0.03829164345359148	0.007981032	0.003301928957680596	0.008218968	0.09393330048680508	0.007981032	0.014470332730214579	0.008218968	0.13005126272997683	0.007981032	0.022282862048888154	0.008218968	-0.012139460830595092	0.007981032	0.0053788589933742425	0.008218968	0.2507619078251069	0.007981032	0.036334920286770885	0.008218968	0.029570387474418827	0.007981032	0.3528179888635763	0.008218968	-0.11368603157426267	0.007981032	0.8006381107217475
0.008818968	0.09648198473136847	0.008581032	0.014505459472940716	0.008818968	0.031597988424639914	0.008581032	0.07589955590057797	0.008818968	0.06717892557594848	0.008581032	0.06816463734475084	0.008818968	0.13558686166403158	0.008581032	0.056131839909690076	0.008818968	0.1281427819548785	0.008581032	0.08050007737668423	0.008818968	0.024555733284308708	0.008581032	0.02244640967464222	0.008818968	0.061008126026032804	0.008581032	0.045386608654386505	0.008818968	0.07870782038304694	0.008581032	0.005274426919039522	0.008818968	0.12984285845853893	0.008581032	0.011026340665088008	0.008818968	0.11425379045095094	0.008581032	0.018073228727466337	0.008818968	0.0627987870683998	0.008581032	0.10221373002868772	0.008818968	0.0707490812854632	0.008581032	0.04815358962590452	0.008818968	0.14133413066316294	0.008581032	0.04585340518173989	0.008818968	0.18716081910578736	0.008581032	0.05738377684352121	0.008818968	-0.039022918707456784	0.008581032	0.10337770010908684	0.008818968	0.20891595291190557	0.008581032	-0.09538631201770287	0.008818968	-0.03294489738591409	0.008581032	0.5038320222321345	0.008818968	-0.08246506648268341	0.008581032	1.0916065478660746
0.009418968	0.16989738986470737	0.009181032	0.08158447889796423	0.009418968	0.043085728978267665	0.009181032	0.1528854498930244	0.009418968	0.0191527324822326	0.009181032	0.03288804307608395	0.009418968	0.11345781454648139	0.009181032	0.06131063967110068	0.009418968	0.16117569597754766	0.009181032	0.06876657200464867	0.009418968	0.08432806637415706	0.009181032	0.06336070814991761	0.009418968	0.07411909806189988	0.009181032	0.03461863073456343	0.009418968	0.06170709160307302	0.009181032	-0.0019220691718308423	0.009418968	0.07165558968532701	0.009181032	-0.00584694719472702	0.009418968	0.05296508597914276	0.009181032	0.08469424649936352	0.009418968	0.05531471804174472	0.009181032	0.12050517320159759	0.009418968	0.08901178346191972	0.009181032	0.011097917529865704	0.009418968	0.0806320361632947	0.009181032	0.07662868811033716	0.009418968	0.19814619807214287	0.009181032	0.01662897425393238	0.009418968	0.0010377169257396231	0.009181032	0.013486608298360821	0.009418968	0.16870079739276791	0.009181032	-0.1204162700809048	0.009418968	-0.07118970797312618	0.009181032	0.1777084561015966	0.009418968	-0.027666667831599098	0.009181032	-0.060973068573225375
0.01001897	0.11560712714531207	0.009781032	0.10292419629694641	0.01001897	0.0698168817892706	0.009781032	0.20457447330028244	0.01001897	0.08939482362758333	0.009781032	0.0	0.01001897	0.12811572884715575	0.009781032	0.06835506563291906	0.01001897	0.1412510553023766	0.009781032	0.039655084189883505	0.01001897	0.14416352302424248	0.009781032	0.039926289055146794	0.01001897	0.04605984098714857	0.009781032	0.025429888958229317	0.01001897	0.03944441512418821	0.009781032	0.01829136161284168	0.01001897	0.05568288375893177	0.009781032	0.004828741354893837	0.01001897	0.09979305021025855	0.009781032	0.04301972659096834	0.01001897	0.05967909319856256	0.009781032	0.08379514495839534	0.01001897	0.08562360628715018	0.009781032	0.02183827475995507	0.01001897	0.11676604800328524	0.009781032	0.09331537689512276	0.01001897	0.22739659060794126	0.009781032	-0.012388351215600247	0.01001897	0.05739210915372221	0.009781032	0.011346050617906042	0.01001897	0.017521581746720135	0.009781032	0.05083041631092684	0.01001897	-0.002129982245105218	0.009781032	-0.22380979146499375	0.01001897	-0.1675176841167691	0.009781032	0.4314434875376268
0.01061897	0.015367098760751978	0.01038103	0.007118705550686212	0.01061897	0.04585542672710277	0.01038103	0.1477706708297793	0.01061897	0.17202513352809917	0.01038103	0.0	0.01061897	0.1428856341058465	0.01038103	0.10081785313596771	0.01061897	0.060505237577359594	0.01038103	0.0	0.01061897	0.08575666061671665	0.01038103	0.00876082165228426	0.01061897	0.007743918673739798	0.01038103	0.029454647593525615	0.01061897	0.04531781917264721	0.01038103	0.05260974606746174	0.01061897	0.07662885221024354	0.01038103	0.06262963829672624	0.01061897	0.14275116732977572	0.01038103	0.00809630519247695	0.01061897	0.05698404485846946	0.01038103	0.03160311975392712	0.01061897	0.05109160491457922	0.01038103	-0.0010336787832785292	0.01061897	0.03413259921349126	0.01038103	0.03790650700502579	0.01061897	0.07461478547877075	0.01038103	-0.004808565414552355	0.01061897	0.049080133681382476	0.01038103	0.014806707007647035	0.01061897	0.07123343022084569	0.01038103	0.10241646245594643	0.01061897	0.08692922687635103	0.01038103	0.3389237237437409	0.01061897	-0.036278018123103585	0.01038103	-0.5921182809845076
0.01121897	0.02273435463814946	0.01098103	-0.039541345275103695	0.01121897	0.02556790539060246	0.01098103	0.0801976669374669	0.01121897	0.12606859206996246	0.01098103	0.03550393851814204	0.01121897	0.04073530581906468	0.01098103	0.08444348212690869	0.01121897	-0.0005432329916912768	0.01098103	0.0	0.01121897	0.07532088711267833	0.01098103	-0.0013878430831516983	0.01121897	0.1272179068121019	0.01098103	0.03796935190373147	0.01121897	0.007965490100286696	0.01098103	0.0262526945997889	0.01121897	0.07344026325854051	0.01098103	0.06239225265746768	0.01121897	0.10951305880049042	0.01098103	0.002738072196639698	0.01121897	0.014666110631369491	0.01098103	0.036412833542047454	0.01121897	0.005254984974407063	0.01098103	0.04628040171843389	0.01121897	-0.012805569304321265	0.01098103	0.02304091257650565	0.01121897	0.0035546432168842347	0.01098103	0.018599195011911946	0.01121897	0.11031251411394491	0.01098103	0.016074949440367525	0.01121897	-0.04546900510477036	0.01098103	-0.024474076882266507	0.01121897	0.13051933142273828	0.01098103	-0.08733544728330235	0.01121897	-0.029418556689067475	0.01098103	0.529830977066696
0.01181897	-0.0165786975043105	0.01158103	-0.015199387463476932	0.01181897	0.05088113006726768	0.01158103	0.05350029302290926	0.01181897	0.006696696404618796	0.01158103	0.10005888512769448	0.01181897	0.08357798302920139	0.01158103	0.043375432622944764	0.01181897	0.0	0.01158103	0.0	0.01181897	0.07066116589655823	0.01158103	0.010857121830660042	0.01181897	0.11105110612727308	0.01158103	0.04494841279816711	0.01181897	0.007852116793565218	0.01158103	0.028769016055567073	0.01181897	0.05977613748171619	0.01158103	0.039881348019245866	0.01181897	0.0814655801638143	0.01158103	0.048753055024072886	0.01181897	0.038476274096527215	0.01158103	0.03020175428042856	0.01181897	0.023487996719511572	0.01158103	0.020302738749659252	0.01181897	0.056479386793842304	0.01158103	0.03172087534005155	0.01181897	-0.005735864965004325	0.01158103	0.002034716741586689	0.01181897	0.02864687846686462	0.01158103	-0.011874942740598157	0.01181897	-0.005280213286938222	0.01158103	0.013434823594907486	0.01181897	-0.017717459866079407	0.01158103	-0.1051688248659632	0.01181897	-0.024136856982944047	0.01158103	1.632273998168703
0.01241897	-0.04218840474830984	0.01218103	0.059155622390014616	0.01241897	0.028496512251822134	0.01218103	0.0341071351778102	0.01241897	-0.0286030105130108	0.01218103	-0.002278601720433786	0.01241897	0.0433919970653583	0.01218103	0.0	0.01241897	-0.000549825852102154	0.01218103	0.0	0.01241897	0.07748834140571698	0.01218103	0.029498417444186433	0.01241897	0.04020540571658024	0.01218103	0.0	0.01241897	0.13940549622435208	0.01218103	0.03706089998322526	0.01241897	0.010527647708135407	0.01218103	-0.004443196715812756	0.01241897	0.03275747552359009	0.01218103	0.09764788226214474	0.01241897	0.1241809395299246	0.01218103	0.08848314014970152	0.01241897	0.03857093791300344	0.01218103	0.020224129748728566	0.01241897	0.03412772811272131	0.01218103	-0.0007468239037659389	0.01241897	-0.02204917277517252	0.01218103	0.012991077145929631	0.01241897	0.04236386749955192	0.01218103	-0.013180663892017006	0.01241897	0.1220821468190141	0.01218103	0.04089643170068685	0.01241897	-0.020317889437482282	0.01218103	0.04553494754788995	0.01241897	-0.1562536760680321	0.01218103	-0.08935776837698409
0.01301897	0.15501307965263234	0.01278103	0.08522771118074818	0.01301897	0.10825953984731078	0.01278103	0.022329490795702726	0.01301897	-0.0005834229877050001	0.01278103	-0.0037559002010651597	0.01301897	-0.0007528179775945883	0.01278103	0.0	0.01301897	-0.003830612388586469	0.01278103	-0.0037287995168056583	0.01301897	0.10026922269346449	0.01278103	0.04628565138105399	0.01301897	0.0	0.01278103	-0.00047453727024848025	0.01301897	0.06794608114062782	0.01278103	0.037548852446242544	0.01301897	0.09523677308987308	0.01278103	-0.002392454424312127	0.01301897	0.04138860095238779	0.01278103	0.0426628182567324	0.01301897	0.08089854397316008	0.01278103	0.05699990881170498	0.01301897	-0.02101252433937118	0.01278103	0.02667554774853541	0.01301897	-0.014591458825470348	0.01278103	-0.0002146773888588108	0.01301897	-0.024132334959284626	0.01278103	0.02706951701304196	0.01301897	0.10566862328798933	0.01278103	-0.011988261293788613	0.01301897	0.018998188706956427	0.01278103	-0.005153589530304514	0.01301897	0.0685629906864494	0.01278103	-0.00239339303447208	0.01301897	-0.03449847120122525	0.01278103	0.5006851978312641
0.01361897	-0.06947912097812918	0.01338103	0.13232150416224006	0.01361897	0.02591994190870346	0.01338103	0.14529008398899276	0.01361897	0.0	0.01338103	-0.025217285355909357	0.01361897	0.013443048229896792	0.01338103	0.0	0.01361897	-0.0016835268239256066	0.01338103	-0.008551348151910911	0.01361897	0.008279074728672252	0.01338103	0.008160563941211571	0.01361897	0.02447922183107457	0.01338103	0.04505863000143415	0.01361897	0.034936609415984074	0.01338103	0.005799357939627531	0.01361897	0.05162405479480437	0.01338103	0.021177535917721195	0.01361897	0.00505533568500012	0.01338103	0.0020602225540245146	0.01361897	0.06352283409762854	0.01338103	0.005701064612359431	0.01361897	0.00984329653869618	0.01338103	0.0291674177897029	0.01361897	0.04520660936116181	0.01338103	0.012134232983633243	0.01361897	0.008418199847407208	0.01338103	0.033217221154639785	0.01361897	0.010389761157827374	0.01338103	0.03881914053137216	0.01361897	0.08883212582496736	0.01338103	-0.014810560591253073	0.01361897	0.049624917484189325	0.01338103	-0.0384471170794098	0.01361897	0.0	0.01338103	0.07211530988765219
