E- (meV)	but_OD_250K_0.29A-1	E+ (meV)	but_OD_250K_0.29A-1	E- (meV)	but_OD_250K_0.44A-1	E+ (meV)	but_OD_250K_0.44A-1	E- (meV)	but_OD_250K_0.59A-1	E+ (meV)	but_OD_250K_0.59A-1	E- (meV)	but_OD_250K_0.71A-1	E+ (meV)	but_OD_250K_0.71A-1	E- (meV)	but_OD_250K_0.84A-1	E+ (meV)	but_OD_250K_0.84A-1	E- (meV)	but_OD_250K_0.95A-1	E+ (meV)	but_OD_250K_0.95A-1	E- (meV)	but_OD_250K_1.07A-1	E+ (meV)	but_OD_250K_1.07A-1	E- (meV)	but_OD_250K_1.18A-1	E+ (meV)	but_OD_250K_1.18A-1	E- (meV)	but_OD_250K_1.29A-1	E+ (meV)	but_OD_250K_1.29A-1	E- (meV)	but_OD_250K_1.39A-1	E+ (meV)	but_OD_250K_1.39A-1	E- (meV)	but_OD_250K_1.48A-1	E+ (meV)	but_OD_250K_1.48A-1	E- (meV)	but_OD_250K_1.57A-1	E+ (meV)	but_OD_250K_1.57A-1	E- (meV)	but_OD_250K_1.65A-1	E+ (meV)	but_OD_250K_1.65A-1	E- (meV)	but_OD_250K_1.72A-1	E+ (meV)	but_OD_250K_1.72A-1	E- (meV)	but_OD_250K_1.79A-1	E+ (meV)	but_OD_250K_1.79A-1	E- (meV)	but_OD_250K_1.84A-1	E+ (meV)	but_OD_250K_1.84A-1	E- (meV)	but_OD_250K_1.89A-1	E+ (meV)	but_OD_250K_1.89A-1	E- (meV)	but_OD_250K_1.93A-1	E+ (meV)	but_OD_250K_1.93A-1
0.006418968	0.021068880970811367	0.006181032	0.0249415599755686	0.006418968	0.03761092547085619	0.006181032	0.03776092673882588	0.006418968	0.038398332039246814	0.006181032	0.03730620209901449	0.006418968	0.03400062511534096	0.006181032	0.03401290017151735	0.006418968	0.027462492736584156	0.006181032	0.0272661387223006	0.006418968	0.021848779245387574	0.006181032	0.022190600274458197	0.006418968	0.018114451612499013	0.006181032	0.017483565786447088	0.006418968	0.013463194661939928	0.006181032	0.014101402574889767	0.006418968	0.011050598237297494	0.006181032	0.010373320228841396	0.006418968	0.008773570517228414	0.006181032	0.00878324758712136	0.006418968	0.007634274933336636	0.006181032	0.007266745960238733	0.006418968	0.005994216408461313	0.006181032	0.00594486136020863	0.006418968	0.005716534987623488	0.006181032	0.004745595418650895	0.006418968	0.004224541514682472	0.006181032	0.0046054802797653	0.006418968	0.003957873506367441	0.006181032	0.004066405913581418	0.006418968	0.004176569883342745	0.006181032	0.0033097412650482778	0.006418968	0.003080066893211971	0.006181032	0.00291783236052081	0.006418968	0.0023170145337101577	0.006181032	0.005914306056204815
0.007018968	0.020057900640485005	0.006781032	0.023210379157301984	0.007018968	0.03590323634404456	0.006781032	0.03713095524391601	0.007018968	0.03904056817917764	0.006781032	0.03806325955954205	0.007018968	0.0339871814395386	0.006781032	0.03467021009880682	0.007018968	0.027145008607960062	0.006781032	0.02816262789672196	0.007018968	0.0220410194117158	0.006781032	0.02366973894783712	0.007018968	0.019408575813951317	0.006781032	0.017714909114608893	0.007018968	0.014796442905397621	0.006781032	0.014776275945662156	0.007018968	0.012119273001157675	0.006781032	0.01113585380764514	0.007018968	0.009440778403839695	0.006781032	0.009593026408109509	0.007018968	0.007732510924470926	0.006781032	0.007845845646085089	0.007018968	0.006435435752048071	0.006781032	0.0069778078028651025	0.007018968	0.006075246176045486	0.006781032	0.004722358251105804	0.007018968	0.005337918323422148	0.006781032	0.005072051465445514	0.007018968	0.004069961829447177	0.006781032	0.00420573099369011	0.007018968	0.004352530942882067	0.006781032	0.003072012719930037	0.007018968	0.00247750671733093	0.006781032	0.0041925249311383405	0.007018968	0.0016174400110826048	0.006781032	0.006121037181988456
0.007618968	0.017854711143082524	0.007381032	0.020764007348119805	0.007618968	0.033238835124913955	0.007381032	0.03538663094759624	0.007618968	0.041213786824473596	0.007381032	0.03965814224677997	0.007618968	0.034091215810050944	0.007381032	0.035408563231079104	0.007618968	0.027912969914489577	0.007381032	0.028775973816443565	0.007618968	0.02399474131377346	0.007381032	0.02479306898362075	0.007618968	0.02093046025402646	0.007381032	0.017884507303217466	0.007618968	0.015642955230357743	0.007381032	0.01514062582379653	0.007618968	0.013590885263078742	0.007381032	0.011627704643703747	0.007618968	0.010843195758555205	0.007381032	0.010465273171938726	0.007618968	0.008390627439373728	0.007381032	0.008407012308097659	0.007618968	0.007470906402058117	0.007381032	0.006725599300041516	0.007618968	0.006201682058327203	0.007381032	0.005339247608019022	0.007618968	0.00547814581738407	0.007381032	0.004385765797358864	0.007618968	0.005122551775638299	0.007381032	0.0041786908191699555	0.007618968	0.003837299941363443	0.007381032	0.003689623497009024	0.007618968	0.003171649577833087	0.007381032	0.0054517662488213405	0.007618968	0.003167503521726906	0.007381032	0.0049218336371268006
0.008218968	0.017665497104437124	0.007981032	0.020442078671002457	0.008218968	0.032771972535956	0.007981032	0.03286810720901059	0.008218968	0.04088254999560522	0.007981032	0.03793369905231015	0.008218968	0.0348108943620516	0.007981032	0.03646613824113623	0.008218968	0.029827161592986432	0.007981032	0.03051042623948821	0.008218968	0.02489588714987194	0.007981032	0.02525921184875451	0.008218968	0.0207575653773834	0.007981032	0.020466759301839204	0.008218968	0.016786628341012154	0.007981032	0.01535042147500402	0.008218968	0.012931456856218982	0.007981032	0.011997381485611478	0.008218968	0.011475771876744251	0.007981032	0.011938920623129711	0.008218968	0.009135700179677481	0.007981032	0.008864081728524997	0.008218968	0.008258069749221136	0.007981032	0.007666237972561786	0.008218968	0.006491581176223116	0.007981032	0.0062651577743518035	0.008218968	0.005220036189305632	0.007981032	0.004684906203500655	0.008218968	0.005429636931060008	0.007981032	0.004889920675163669	0.008218968	0.00478987791651011	0.007981032	0.003616060343496909	0.008218968	0.004646136589047417	0.007981032	0.003989347612203873	0.008218968	0.003976456189311761	0.007981032	0.003482101885101939
0.008818968	0.01780156059395962	0.008581032	0.018965862388410918	0.008818968	0.03363761000026696	0.008581032	0.03197550301389353	0.008818968	0.03808959838154723	0.008581032	0.037183120053242064	0.008818968	0.034651680666351756	0.008581032	0.03494789013940745	0.008818968	0.031400379943692165	0.008581032	0.03024649083395631	0.008818968	0.0253161360297513	0.008581032	0.02482493668695997	0.008818968	0.02072872555738903	0.008581032	0.02130254353066167	0.008818968	0.01677672356292083	0.008581032	0.016074220882356577	0.008818968	0.01351703613781201	0.008581032	0.012303724486990866	0.008818968	0.012261322964256818	0.008581032	0.011547499348658568	0.008818968	0.010138624134580297	0.008581032	0.010756847851313731	0.008818968	0.008518471436788536	0.008581032	0.008504900816821868	0.008818968	0.0074804227767840984	0.008581032	0.006795545828904311	0.008818968	0.006043850107650509	0.008581032	0.005705646361728068	0.008818968	0.005041959454677941	0.008581032	0.00523263642109556	0.008818968	0.0056182545433455236	0.008581032	0.004642525314739505	0.008818968	0.0057921525613694414	0.008581032	0.003649798333826449	0.008818968	0.0024815313545302428	0.008581032	0.006164567730610738
0.009418968	0.01695084184358829	0.009181032	0.018220599747152004	0.009418968	0.03333514074134125	0.009181032	0.03256263178711943	0.009418968	0.03670453119766545	0.009181032	0.03989512428587376	0.009418968	0.03527460032246835	0.009181032	0.0352734047052804	0.009418968	0.031197367773940995	0.009181032	0.030562189394835782	0.009418968	0.024554508168044182	0.009181032	0.02430385982295887	0.009418968	0.0228221682690407	0.009181032	0.02087309201802427	0.009418968	0.01818821570998701	0.009181032	0.016367157370606678	0.009418968	0.016155513804465324	0.009181032	0.013794108287988544	0.009418968	0.012748204070174194	0.009181032	0.012240558258247462	0.009418968	0.010907678620572491	0.009181032	0.009921005897360679	0.009418968	0.009265492660148972	0.009181032	0.008776481872074183	0.009418968	0.007748787485653034	0.009181032	0.00790209815070525	0.009418968	0.005847244434818656	0.009181032	0.0059835551935240395	0.009418968	0.005548616210728415	0.009181032	0.005188222464045995	0.009418968	0.006379750566349046	0.009181032	0.005598089080500979	0.009418968	0.005604749821048716	0.009181032	0.0045610629997048105	0.009418968	0.004284426417854695	0.009181032	-0.001148812886608907
0.01001897	0.01644779566600561	0.009781032	0.018367343761047945	0.01001897	0.033749398440287584	0.009781032	0.03259444808088186	0.01001897	0.03747072603796228	0.009781032	0.037323316610549766	0.01001897	0.03583879632314276	0.009781032	0.035206102855236156	0.01001897	0.030611070941501676	0.009781032	0.03076316392129936	0.01001897	0.02665756041979968	0.009781032	0.025195044755874488	0.01001897	0.022682567716682773	0.009781032	0.021680396625055134	0.01001897	0.018338505291366127	0.009781032	0.017191896618934364	0.01001897	0.016862927861552152	0.009781032	0.014633360778503484	0.01001897	0.012713903184262517	0.009781032	0.013360281748844492	0.01001897	0.011245061222077204	0.009781032	0.010927356144511435	0.01001897	0.010026178323696809	0.009781032	0.00895935454409743	0.01001897	0.007216124861642699	0.009781032	0.007552525603848402	0.01001897	0.006537938239865453	0.009781032	0.0065289757965694	0.01001897	0.005921820508648451	0.009781032	0.005810588204130904	0.01001897	0.005744488754500562	0.009781032	0.005421763311858109	0.01001897	0.0067543938689004195	0.009781032	0.005699142541742108	0.01001897	0.0014230976297156521	0.009781032	-0.0012513747045584688
0.01061897	0.017488488649607205	0.01038103	0.01785910062341754	0.01061897	0.03169579561588777	0.01038103	0.029773774284793914	0.01061897	0.03857759085904689	0.01038103	0.03849818178926233	0.01061897	0.036981267888355485	0.01038103	0.03421647931643433	0.01061897	0.029691721874260203	0.01038103	0.03179249634764739	0.01061897	0.02768128210920036	0.01038103	0.026398138759552204	0.01061897	0.023148332665038907	0.01038103	0.022211951153114987	0.01061897	0.02004742871097821	0.01038103	0.01769128746567059	0.01061897	0.01587182847997034	0.01038103	0.016245230830561442	0.01061897	0.012100698426801407	0.01038103	0.013285358154810233	0.01061897	0.011965018486510071	0.01038103	0.010528792451519919	0.01061897	0.009645408379065754	0.01038103	0.009089569117341753	0.01061897	0.008040219442893477	0.01038103	0.008210762727090768	0.01061897	0.006961605970505855	0.01038103	0.006330020371718112	0.01061897	0.006450906842531628	0.01038103	0.005879683895103044	0.01061897	0.005699353632392913	0.01038103	0.0070850690985300125	0.01061897	0.008197196906832951	0.01038103	0.008210119503858061	0.01061897	0.005640375755451086	0.01038103	0.009467129047208806
0.01121897	0.017277651497393378	0.01098103	0.015781062901837256	0.01121897	0.030037175854353126	0.01098103	0.02980338173170253	0.01121897	0.037441462837219774	0.01098103	0.037338459521322594	0.01121897	0.03381652711218605	0.01098103	0.03382013569762581	0.01121897	0.0318080614925331	0.01098103	0.03139954606877482	0.01121897	0.027165940446628973	0.01098103	0.02633079616574137	0.01121897	0.02433420897025045	0.01098103	0.023074927013839445	0.01121897	0.02028644699082229	0.01098103	0.01898843701337069	0.01121897	0.01585857176909795	0.01098103	0.017342340010608012	0.01121897	0.014366815607704331	0.01098103	0.013749779968869264	0.01121897	0.012690305745192674	0.01098103	0.011105855726537297	0.01121897	0.010744481840037616	0.01098103	0.009987794662301609	0.01121897	0.008562792954240173	0.01098103	0.008269480200440077	0.01121897	0.007505658587304756	0.01098103	0.007579079050168333	0.01121897	0.006860893551760525	0.01098103	0.0062005900776762254	0.01121897	0.005934943656755117	0.01098103	0.005604247725330329	0.01121897	0.006795073849082304	0.01098103	0.006710865420077242	0.01121897	0.005262660058265237	0.01098103	0.00884063849494771
0.01181897	0.016521704903456634	0.01158103	0.016127912748363157	0.01181897	0.02912765401791646	0.01158103	0.030412494320671158	0.01181897	0.03948763377656895	0.01158103	0.0387973413137267	0.01181897	0.034001850465790566	0.01158103	0.03481697699724817	0.01181897	0.03112255640703849	0.01158103	0.03216610217709115	0.01181897	0.02863050587512378	0.01158103	0.027518004698847683	0.01181897	0.02363657804563247	0.01158103	0.024381825016323168	0.01181897	0.019060442916229162	0.01158103	0.019700213408111723	0.01181897	0.01628553841670391	0.01158103	0.01648061477679841	0.01181897	0.015523576179263142	0.01158103	0.014243940835660185	0.01181897	0.011897959956418474	0.01158103	0.011531568853288874	0.01181897	0.01220995459420145	0.01158103	0.01054179951410169	0.01181897	0.00871915814824992	0.01158103	0.009053247060681311	0.01181897	0.008070343359432885	0.01158103	0.008365229830531722	0.01181897	0.007021991242737272	0.01158103	0.007360408679321136	0.01181897	0.005543671580496769	0.01158103	0.005668103822649618	0.01181897	0.006833119082721833	0.01158103	0.006352533268104905	0.01181897	0.007833185576144092	0.01158103	0.004963668889738889
0.01241897	0.014271327678149358	0.01218103	0.015522075733716209	0.01241897	0.028288471042815587	0.01218103	0.02877592523186982	0.01241897	0.03598937859406624	0.01218103	0.0359240149881468	0.01241897	0.03389121764389428	0.01218103	0.03617389020294287	0.01241897	0.031330407693476746	0.01218103	0.03317330991946073	0.01241897	0.028859812395990923	0.01218103	0.028001313841819038	0.01241897	0.023731344876921284	0.01218103	0.02540206820792763	0.01241897	0.020403112568643116	0.01218103	0.01858120825642979	0.01241897	0.01835284871532887	0.01218103	0.017061204769798867	0.01241897	0.015163387557114567	0.01218103	0.014384148160946764	0.01241897	0.011839437727541827	0.01218103	0.012286672060614687	0.01241897	0.011422336257791483	0.01218103	0.011228087992905924	0.01241897	0.008849990425649672	0.01218103	0.009263361319102633	0.01241897	0.00940175809760157	0.01218103	0.00879283728624927	0.01241897	0.0077061084803383435	0.01218103	0.007293820405321285	0.01241897	0.005806802001390607	0.01218103	0.007063305147825383	0.01241897	0.004838409294502038	0.01218103	0.008272888713717109	0.01241897	0.007052061304279531	0.01218103	0.008345045487242863
0.01301897	0.013036145245936456	0.01278103	0.014890969220061537	0.01301897	0.027766777359783862	0.01278103	0.02908211572890082	0.01301897	0.03470852867233663	0.01278103	0.03532834878371452	0.01301897	0.03375797870955043	0.01278103	0.03541081677593662	0.01301897	0.030711045715936778	0.01278103	0.03308412379700359	0.01301897	0.028577953335458647	0.01278103	0.02846425792906243	0.01301897	0.025038966927748128	0.01278103	0.02446795144379291	0.01301897	0.02100718646205229	0.01278103	0.018293437220624507	0.01301897	0.017802541898283914	0.01278103	0.016882530240453147	0.01301897	0.014032157449865326	0.01278103	0.014565856023250317	0.01301897	0.013705127090463022	0.01278103	0.013039432366310019	0.01301897	0.010963046919509787	0.01278103	0.01145719841178661	0.01301897	0.00944725843101324	0.01278103	0.008931512738923732	0.01301897	0.008581755276577096	0.01278103	0.008332863310793833	0.01301897	0.007532126152385019	0.01278103	0.007032904288075358	0.01301897	0.006634581603882327	0.01278103	0.006748624485966967	0.01301897	0.006532974757821251	0.01278103	0.007504823926530929	0.01301897	-9.452528397142607e-05	0.01278103	0.004462828252657144
