# instrument.name = IN16b 
# user.proposal = 6-02-637 
# user.usernamelist = ARBE MENDEZ/ARRESE IGOR/COLMENERO/FARAGO/RUIZ MARTIN 
# user.localcontactlist = APPEL/FARAGO 
# title = Dynamics in systems with supramolecular structures of different topologies 
# subtitle = Butanol D1 OD 250K 
# run_number = 363146, 363147, 363148, 363149, 363150, 363151 
# start_time = 2023-06-30T02:16:10, 2023-06-30T02:46:152023-06-30T02:46:15, 2023-06-30T03:16:192023-06-30T03:16:19, 2023-06-30T03:46:232023-06-30T03:46:23, 2023-06-30T04:16:262023-06-30T04:16:26, 2023-06-30T04:46:302023-06-30T04:46:30 
# end_time = 2023-06-30T02:46:15, 2023-06-30T03:16:192023-06-30T03:16:19, 2023-06-30T03:46:222023-06-30T03:46:22, 2023-06-30T04:16:262023-06-30T04:16:26, 2023-06-30T04:46:302023-06-30T04:46:30, 2023-06-30T05:16:332023-06-30T05:16:33 
# monitor.monrate = 34323.453125 
# PSD.detrate = 177554.078125 
# sample.temperature = 
#    2023-Jun-30 02:16:10  251.687
#    2023-Jun-30 02:46:15  249.776
#    2023-Jun-30 03:16:19  249.499
#    2023-Jun-30 03:46:23  249.475
#    2023-Jun-30 04:16:26  249.477
#    2023-Jun-30 04:46:30  249.48
# sample.pressure = 
#    2023-Jun-30 02:16:10  0
#    2023-Jun-30 02:46:15  0
#    2023-Jun-30 03:16:19  0
#    2023-Jun-30 03:46:23  0
#    2023-Jun-30 04:16:26  0
#    2023-Jun-30 04:46:30  0

# Spectrum No. 0
# q(Angstrom^-1) = 0.29
# Scattering Angle(Degrees) = 16.80
# Energy transfer(meV), Intensity, Error
-1.426190e-01	 5.525399e-01	 1.733913e-01
-1.420190e-01	 2.607008e-01	 1.404278e-01
-1.414190e-01	 1.371297e-01	 1.519651e-01
-1.408190e-01	 1.742356e-01	 1.600194e-01
-1.402190e-01	 1.002517e-01	 1.349016e-01
-1.396190e-01	 2.411775e-01	 1.440207e-01
-1.390190e-01	 3.949354e-01	 1.621453e-01
-1.384190e-01	 3.501584e-01	 1.736858e-01
-1.378190e-01	 2.801264e-01	 1.530622e-01
-1.372190e-01	 3.500015e-01	 1.477813e-01
-1.366190e-01	 5.899044e-01	 1.898031e-01
-1.360190e-01	 6.468518e-01	 1.873521e-01
-1.354190e-01	 4.212941e-01	 1.681527e-01
-1.348190e-01	 4.312728e-01	 1.616610e-01
-1.342190e-01	 4.536887e-01	 1.705095e-01
-1.336190e-01	 3.009085e-01	 1.385736e-01
-1.330190e-01	 4.544274e-01	 1.605036e-01
-1.324190e-01	 5.139772e-01	 1.640935e-01
-1.318190e-01	 4.098708e-01	 1.664076e-01
-1.312190e-01	 3.461234e-01	 1.680235e-01
-1.306190e-01	 4.389001e-01	 1.771648e-01
-1.300190e-01	 4.132676e-01	 1.735339e-01
-1.294190e-01	 1.711841e-01	 1.182909e-01
-1.288190e-01	 2.337289e-01	 1.331993e-01
-1.282190e-01	 5.930609e-01	 1.893346e-01
-1.276190e-01	 6.604650e-01	 1.911723e-01
-1.270190e-01	 3.990597e-01	 1.534619e-01
-1.264190e-01	 3.796050e-01	 1.576605e-01
-1.258190e-01	 5.403801e-01	 1.750987e-01
-1.252190e-01	 4.437034e-01	 1.541373e-01
-1.246190e-01	 3.812234e-01	 1.543925e-01
-1.240190e-01	 5.147232e-01	 1.866227e-01
-1.234190e-01	 5.630634e-01	 1.848546e-01
-1.228190e-01	 3.797540e-01	 1.558577e-01
-1.222190e-01	 5.045013e-01	 2.023953e-01
-1.216190e-01	 4.916224e-01	 1.887198e-01
-1.210190e-01	 3.837993e-01	 1.783987e-01
-1.204190e-01	 3.767452e-01	 1.556686e-01
-1.198190e-01	 3.104843e-01	 1.374813e-01
-1.192190e-01	 2.468572e-01	 1.336745e-01
-1.186190e-01	 5.345321e-01	 1.679111e-01
-1.180190e-01	 4.181523e-01	 1.475527e-01
-1.174190e-01	 3.615220e-01	 1.376716e-01
-1.168190e-01	 4.219013e-01	 1.523194e-01
-1.162190e-01	 6.057490e-01	 1.815644e-01
-1.156190e-01	 4.008437e-01	 1.581182e-01
