# MSlice Cut of workspace "PLET_thf_background_summed_1.05meV_coh_rings"
# Cut axis: DeltaE,-3.0,0.699999988079071,0.014979757368564606
# Integration axis: |Q|,0.8999999999999999,0.9999999999999999,0.0
# (Energy Transfer (meV)) (Signal) (Error)
-1.270325209e+00 9.357545486e-05 2.259323898e-03
-1.255284558e+00 -2.473366754e-03 1.483538973e-03
-1.240243908e+00 4.606996222e-03 3.584257692e-03
-1.225203258e+00 -1.599557628e-03 3.554902424e-03
-1.210162607e+00 -2.109116564e-03 1.368627775e-03
-1.195121957e+00 0.000000000e+00 0.000000000e+00
-1.180081307e+00 -2.068634686e-03 1.370102208e-03
-1.165040656e+00 -3.822107896e-04 5.884163310e-04
-1.150000006e+00 0.000000000e+00 0.000000000e+00
-1.134959356e+00 1.695610496e-03 1.627110803e-03
-1.119918705e+00 -1.047804481e-04 3.099474442e-04
-1.104878055e+00 0.000000000e+00 0.000000000e+00
-1.089837405e+00 3.192584492e-03 2.540085826e-03
-1.074796754e+00 -1.581230090e-03 1.057936197e-03
-1.059756104e+00 -3.782804073e-04 5.172818152e-04
-1.044715453e+00 0.000000000e+00 0.000000000e+00
-1.029674803e+00 0.000000000e+00 0.000000000e+00
-1.014634153e+00 0.000000000e+00 0.000000000e+00
-9.995935024e-01 -5.746521617e-04 3.359922440e-03
-9.845528520e-01 5.084990417e-03 3.718833804e-03
-9.695122017e-01 1.274157851e-03 2.538795393e-03
-9.544715513e-01 -1.580224329e-03 1.208125553e-03
-9.394309009e-01 0.000000000e+00 0.000000000e+00
-9.243902506e-01 0.000000000e+00 0.000000000e+00
-9.093496002e-01 3.596843853e-05 6.647157017e-04
-8.943089499e-01 4.205041704e-03 3.958460207e-03
-8.792682995e-01 0.000000000e+00 0.000000000e+00
-8.642276492e-01 -2.272496479e-03 1.407914295e-03
-8.491869988e-01 -2.099661494e-03 1.466555799e-03
-8.341463484e-01 3.808758168e-03 2.623029466e-03
-8.191056981e-01 -1.152858776e-03 9.928962092e-04
-8.040650477e-01 -3.262252517e-04 6.583560634e-04
-7.890243974e-01 8.129869306e-03 4.184868046e-03
-7.739837470e-01 0.000000000e+00 0.000000000e+00
-7.589430967e-01 5.172541164e-03 4.094831869e-03
-7.439024463e-01 -2.806517831e-03 2.738305689e-03
-7.288617959e-01 -3.497206138e-03 2.163759193e-03
-7.138211456e-01 1.703642756e-04 3.253886806e-03
-6.987804952e-01 0.000000000e+00 0.000000000e+00
-6.837398449e-01 2.092525502e-04 6.752968225e-04
-6.686991945e-01 -2.111682085e-03 2.230805055e-03
-6.536585441e-01 -5.646097889e-04 4.067956770e-03
-6.386178938e-01 1.123132775e-03 4.707040368e-03
-6.235772434e-01 -7.915464272e-03 3.018286645e-03
-6.085365931e-01 -1.239778769e-03 1.226199480e-03
-5.934959427e-01 9.906612395e-04 2.749320694e-03
-5.784552924e-01 4.235222672e-03 3.869559955e-03
-5.634146420e-01 6.847951856e-03 4.926124952e-03
-5.483739916e-01 9.307593287e-03 5.473406962e-03
-5.333333413e-01 1.653399503e-04 4.286924354e-03
-5.182926909e-01 6.758953752e-03 4.402754918e-03
-5.032520406e-01 -8.929732652e-04 3.015912261e-03
-4.882113902e-01 4.035399246e-03 3.113877928e-03
-4.731707398e-01 -2.513851188e-03 1.543515505e-03
-4.581300895e-01 3.768890648e-03 2.637034807e-03
-4.430894391e-01 -1.616571253e-03 1.283842631e-03
-4.280487888e-01 -1.054182075e-03 1.034982616e-03
-4.130081384e-01 -2.369118457e-03 4.751557932e-03
-3.979674881e-01 -2.245667781e-03 3.983931276e-03
-3.829268377e-01 2.115796766e-03 4.144105322e-03
-3.678861873e-01 0.000000000e+00 0.000000000e+00
-3.528455370e-01 0.000000000e+00 0.000000000e+00
-3.378048866e-01 -1.493231882e-03 1.225423609e-03
-3.227642363e-01 -2.527009429e-03 4.799421231e-03
-3.077235859e-01 6.018001793e-03 3.711553311e-03
-2.926829356e-01 2.569280929e-03 2.416132501e-03
-2.776422852e-01 -2.601244754e-03 1.789768608e-03
-2.626016348e-01 -3.487704350e-03 7.343122843e-03
-2.475609845e-01 -3.690471332e-03 2.360645481e-03
-2.325203341e-01 -3.650661705e-03 2.311493702e-03
-2.174796838e-01 5.192624217e-03 6.340401466e-03
-2.024390334e-01 0.000000000e+00 0.000000000e+00
-1.873983830e-01 1.676283017e-03 3.787652598e-03
-1.723577327e-01 1.401063874e-03 6.534203861e-03
-1.573170823e-01 -2.137383036e-03 1.896725947e-03
-1.422764320e-01 5.710894129e-03 7.467553458e-03
-1.272357816e-01 -7.048233232e-03 3.345059577e-03
-1.121951313e-01 4.431005269e-03 6.333008100e-03
-9.715448090e-02 -4.438195187e-04 8.223778569e-04
-8.211383054e-02 5.828569517e-03 5.296510567e-03
-6.707318018e-02 -7.867206609e-03 3.670450225e-03
-5.203252982e-02 1.852445780e-03 4.765429254e-03
-3.699187947e-02 1.810511032e-02 8.033019834e-03
-2.195122911e-02 9.318570457e-03 1.257048571e-02
-6.910578749e-03 3.535694049e-02 2.425258298e-02
8.130071609e-03 -1.357645474e-02 1.819649259e-02
2.317072197e-02 5.342475317e-03 1.036415556e-02
3.821137233e-02 -1.209594698e-02 7.313871038e-03
5.325202268e-02 4.174336400e-03 7.546246806e-03
6.829267304e-02 2.793179243e-03 6.942262332e-03
8.333332340e-02 -1.446929419e-03 7.220280727e-03
9.837397376e-02 2.196084162e-02 1.130211621e-02
1.134146241e-01 -4.293347179e-03 8.087028089e-03
1.284552745e-01 -6.436414995e-03 7.661777088e-03
1.434959248e-01 7.852424338e-03 1.058601121e-02
1.585365752e-01 6.430108073e-03 1.293375037e-02
1.735772255e-01 1.164821019e-02 1.210846766e-02
1.886178759e-01 2.791850233e-03 1.750766405e-02
2.036585263e-01 3.648214344e-02 1.752124529e-02
2.186991766e-01 -6.890844554e-03 1.349579506e-02
2.337398270e-01 4.688739214e-02 2.428971862e-02
2.487804773e-01 3.842446494e-02 2.339732037e-02
2.638211277e-01 4.930997888e-02 2.243750815e-02
2.788617781e-01 1.273095231e-02 1.026474873e-02
2.939024284e-01 -1.010311650e-02 1.187463737e-02
3.089430788e-01 -1.610095144e-03 1.268021882e-02
3.239837291e-01 3.609316891e-02 2.057046885e-02
3.390243795e-01 2.013782276e-02 1.689437027e-02
3.540650298e-01 1.106326242e-02 1.991039330e-02
3.691056802e-01 -2.323502690e-03 1.893525373e-02
3.841463306e-01 4.510396632e-02 2.266351152e-02
3.991869809e-01 1.103917204e-03 1.724892221e-02
4.142276313e-01 1.490717251e-02 1.884947757e-02
4.292682816e-01 2.157938887e-02 2.402077565e-02
4.443089320e-01 3.981591075e-02 3.100980724e-02
4.593495824e-01 2.910542954e-02 2.789277239e-02
4.743902327e-01 7.642085817e-02 3.496065129e-02
4.894308831e-01 5.468717223e-02 2.968512386e-02
5.044715334e-01 4.061838719e-02 2.854751095e-02
5.195121838e-01 6.912569411e-03 2.050314625e-02
5.345528341e-01 6.967265393e-02 5.675548113e-02
5.495934845e-01 1.050500339e-01 4.397421533e-02
5.646341349e-01 -3.238675837e-02 2.793399913e-02
5.796747852e-01 6.899524094e-02 4.650101546e-02
5.947154356e-01 4.118312148e-02 4.337691798e-02
6.097560859e-01 4.047793120e-02 4.642290762e-02
6.247967363e-01 4.017697470e-02 4.957512285e-02
6.398373866e-01 1.201041529e-01 7.017518383e-02
6.548780370e-01 2.406131527e-02 6.385922963e-02
6.699186874e-01 1.714158467e-01 8.453897280e-02
6.849593377e-01 1.110375535e-01 8.852156525e-02
6.999999881e-01 1.055984177e-01 7.081940856e-02
