# MSlice Cut of workspace "PLET_thf_background_summed_1.05meV_coh_rings"
# Cut axis: DeltaE,-3.0,0.699999988079071,0.014979757368564606
# Integration axis: |Q|,0.7999999999999999,0.8999999999999999,0.0
# (Energy Transfer (meV)) (Signal) (Error)
-2.172764230e+00 -4.114075752e-04 8.908497627e-04
-2.157723580e+00 0.000000000e+00 0.000000000e+00
-2.142682930e+00 -2.503423370e-04 2.496497989e-04
-2.127642279e+00 2.507313897e-04 9.206375222e-04
-2.112601629e+00 -2.253470464e-03 8.565598395e-04
-2.097560979e+00 -2.610802862e-03 1.324721846e-03
-2.082520328e+00 2.533892321e-03 1.214659686e-03
-2.067479678e+00 1.373355291e-03 1.323461475e-03
-2.052439027e+00 2.689274794e-03 2.280457845e-03
-2.037398377e+00 -1.877710558e-03 9.092678209e-04
-2.022357727e+00 -1.176239995e-03 6.532753272e-04
-2.007317076e+00 1.779660477e-03 1.121465368e-03
-1.992276426e+00 -1.962316453e-03 1.089446841e-03
-1.977235776e+00 1.849763577e-03 1.458798643e-03
-1.962195125e+00 -2.124186721e-04 2.916550772e-04
-1.947154475e+00 -1.377130654e-03 8.230857195e-04
-1.932113825e+00 1.306087244e-03 1.718673487e-03
-1.917073174e+00 1.763927729e-03 1.992150408e-03
-1.902032524e+00 1.319257812e-03 1.095653245e-03
-1.886991874e+00 3.085830768e-03 1.615613178e-03
-1.871951223e+00 -6.029542306e-04 5.797751448e-04
-1.856910573e+00 -1.815539802e-04 3.182730196e-04
-1.841869922e+00 0.000000000e+00 0.000000000e+00
-1.826829272e+00 -5.533563932e-04 4.990579057e-04
-1.811788622e+00 0.000000000e+00 0.000000000e+00
-1.796747971e+00 -1.102821417e-03 8.447441838e-04
-1.781707321e+00 -7.072336501e-04 6.769428081e-04
-1.766666671e+00 -1.084515394e-03 7.524926919e-04
-1.751626020e+00 -4.549643377e-03 1.863898916e-03
-1.736585370e+00 0.000000000e+00 0.000000000e+00
-1.721544720e+00 3.417501067e-03 2.201868493e-03
-1.706504069e+00 1.028932646e-03 8.936093132e-04
-1.691463419e+00 5.183542564e-03 3.331312303e-03
-1.676422768e+00 1.779107374e-03 1.163082403e-03
-1.661382118e+00 2.375013434e-03 1.511638732e-03
-1.646341468e+00 1.544063254e-03 1.408403809e-03
-1.631300817e+00 -2.873728420e-03 1.310701964e-03
-1.616260167e+00 3.249227861e-03 2.067333903e-03
-1.601219517e+00 -3.810931551e-03 1.626844001e-03
-1.586178866e+00 -7.004405830e-03 4.162745244e-03
-1.571138216e+00 0.000000000e+00 0.000000000e+00
-1.556097566e+00 0.000000000e+00 0.000000000e+00
-1.541056915e+00 2.266053116e-03 3.030272279e-03
-1.526016265e+00 2.190355601e-03 1.403631516e-03
-1.510975615e+00 0.000000000e+00 0.000000000e+00
-1.495934964e+00 -1.376140720e-03 8.886173320e-04
-1.480894314e+00 0.000000000e+00 0.000000000e+00
-1.465853663e+00 0.000000000e+00 0.000000000e+00
-1.450813013e+00 0.000000000e+00 0.000000000e+00
-1.435772363e+00 5.375704337e-04 7.600549961e-04
-1.420731712e+00 2.045804457e-03 1.483307340e-03
-1.405691062e+00 -6.796066681e-04 1.933208971e-03
-1.390650412e+00 2.615705212e-03 2.084700722e-03
-1.375609761e+00 -2.099002306e-03 2.506871324e-03
-1.360569111e+00 -1.998896670e-03 1.196436601e-03
-1.345528461e+00 2.885834912e-03 1.863846459e-03
-1.330487810e+00 0.000000000e+00 0.000000000e+00
-1.315447160e+00 8.900612402e-04 3.092989365e-03
-1.300406510e+00 1.202293494e-03 1.585955351e-03
-1.285365859e+00 0.000000000e+00 0.000000000e+00
-1.270325209e+00 -5.081579324e-03 2.160010111e-03
-1.255284558e+00 2.295204184e-05 1.728822421e-04
-1.240243908e+00 1.421166785e-02 7.781394029e-03
-1.225203258e+00 4.599469146e-03 6.015286896e-03
-1.210162607e+00 0.000000000e+00 0.000000000e+00
-1.195121957e+00 -5.140232617e-03 2.557141236e-03
-1.180081307e+00 -1.128038934e-03 2.584659793e-03
-1.165040656e+00 -1.926149306e-05 1.337946506e-04
-1.150000006e+00 0.000000000e+00 0.000000000e+00
-1.134959356e+00 -2.009287227e-03 4.049943836e-03
-1.119918705e+00 -1.331174597e-03 1.114578230e-03
-1.104878055e+00 -3.870185503e-03 1.858253295e-03
-1.089837405e+00 6.820507654e-04 1.952341948e-03
-1.074796754e+00 4.311833457e-03 2.798447401e-03
-1.059756104e+00 -4.162022300e-03 1.768998772e-03
-1.044715453e+00 6.385962747e-03 2.989939840e-03
-1.029674803e+00 0.000000000e+00 0.000000000e+00
-1.014634153e+00 0.000000000e+00 0.000000000e+00
-9.995935024e-01 0.000000000e+00 0.000000000e+00
-9.845528520e-01 0.000000000e+00 0.000000000e+00
-9.695122017e-01 1.280384721e-02 5.383236016e-03
-9.544715513e-01 -1.895301309e-03 2.439642576e-03
-9.394309009e-01 0.000000000e+00 0.000000000e+00
-9.243902506e-01 0.000000000e+00 0.000000000e+00
-9.093496002e-01 0.000000000e+00 0.000000000e+00
-8.943089499e-01 -5.448826436e-03 3.773943815e-03
-8.792682995e-01 2.480197054e-03 2.200798907e-03
-8.642276492e-01 3.398705318e-03 2.672438578e-03
-8.491869988e-01 -7.182896820e-04 8.738713283e-04
-8.341463484e-01 4.585962260e-03 3.309706179e-03
-8.191056981e-01 1.871926539e-03 4.225708788e-03
-8.040650477e-01 5.282297207e-03 4.162256153e-03
-7.890243974e-01 1.214801226e-03 1.648888410e-03
-7.739837470e-01 0.000000000e+00 0.000000000e+00
-7.589430967e-01 4.275752642e-03 2.961987582e-03
-7.439024463e-01 -7.339676399e-04 3.313483140e-03
-7.288617959e-01 1.982185091e-03 3.168142610e-03
-7.138211456e-01 3.228642825e-03 4.230154850e-03
-6.987804952e-01 -2.586173917e-03 1.571681116e-03
-6.837398449e-01 0.000000000e+00 0.000000000e+00
-6.686991945e-01 8.876581043e-04 3.274457477e-03
-6.536585441e-01 4.217262875e-03 2.859396253e-03
-6.386178938e-01 -1.256276596e-03 3.205743434e-03
-6.235772434e-01 0.000000000e+00 0.000000000e+00
-6.085365931e-01 -3.514634313e-03 2.163468515e-03
-5.934959427e-01 0.000000000e+00 0.000000000e+00
-5.784552924e-01 2.852862486e-03 2.368470178e-03
-5.634146420e-01 0.000000000e+00 0.000000000e+00
-5.483739916e-01 -3.787379504e-04 3.294385094e-03
-5.333333413e-01 -9.094015471e-03 4.243983367e-03
-5.182926909e-01 4.528025619e-03 3.706612319e-03
-5.032520406e-01 -3.464997114e-03 2.139560056e-03
-4.882113902e-01 -2.823397063e-03 1.719845060e-03
-4.731707398e-01 3.979114923e-03 2.777425471e-03
-4.581300895e-01 0.000000000e+00 0.000000000e+00
-4.430894391e-01 -6.681225635e-03 2.982826682e-03
-4.280487888e-01 -9.396399473e-03 4.841845585e-03
-4.130081384e-01 3.554712918e-03 4.161753039e-03
-3.979674881e-01 1.987034747e-03 5.764627159e-03
-3.829268377e-01 -5.135400043e-04 7.660899913e-04
-3.678861873e-01 2.675154208e-03 4.377481745e-03
-3.528455370e-01 6.357980706e-03 3.943083939e-03
-3.378048866e-01 -8.078440696e-03 3.635739558e-03
-3.227642363e-01 -4.978242614e-06 8.440692802e-05
-3.077235859e-01 -7.214941760e-04 2.201405014e-03
-2.926829356e-01 6.979587386e-03 4.957190157e-03
-2.776422852e-01 1.077031369e-02 7.150263645e-03
-2.626016348e-01 4.857037150e-03 3.599584615e-03
-2.475609845e-01 1.100605513e-02 5.369952769e-03
-2.325203341e-01 1.120068470e-03 5.285419223e-03
-2.174796838e-01 -6.995035881e-03 3.679784991e-03
-2.024390334e-01 -7.360485149e-04 5.314170239e-03
-1.873983830e-01 6.813809405e-04 2.479669229e-03
-1.723577327e-01 -8.630092722e-04 4.981133581e-03
-1.573170823e-01 6.670851710e-04 6.278232167e-03
-1.422764320e-01 -1.318674382e-02 4.480843812e-03
-1.272357816e-01 8.728190877e-03 5.981297026e-03
-1.121951313e-01 -1.709105516e-03 1.516402753e-03
-9.715448090e-02 1.576142039e-03 5.505808302e-03
-8.211383054e-02 -8.701262261e-03 6.569579957e-03
-6.707318018e-02 -7.519217738e-03 3.685585226e-03
-5.203252982e-02 9.906441074e-03 7.438114554e-03
-3.699187947e-02 9.241786720e-03 5.303677407e-03
-2.195122911e-02 -4.439058717e-02 1.161748679e-02
-6.910578749e-03 -2.235198344e-02 1.850791157e-02
8.130071609e-03 2.439217821e-02 1.828206127e-02
2.317072197e-02 -1.935320417e-03 9.137752636e-03
3.821137233e-02 1.747945909e-02 9.785393047e-03
5.325202268e-02 1.528681046e-02 1.024173211e-02
6.829267304e-02 6.471617209e-04 7.917510661e-03
8.333332340e-02 -1.023983750e-02 6.072270608e-03
9.837397376e-02 1.169449626e-04 9.357459000e-03
1.134146241e-01 1.354119331e-02 1.004915794e-02
1.284552745e-01 -5.685159533e-03 9.079607756e-03
1.434959248e-01 -5.200670721e-03 7.688167033e-03
1.585365752e-01 -1.201590636e-02 1.058905798e-02
1.735772255e-01 2.672712118e-02 1.602609236e-02
1.886178759e-01 3.633211824e-02 1.778907680e-02
2.036585263e-01 2.128991162e-02 1.127449885e-02
2.186991766e-01 -2.302152885e-03 7.282092155e-03
2.337398270e-01 -1.029306276e-02 4.923119850e-03
2.487804773e-01 9.326165297e-03 1.247676596e-02
2.638211277e-01 5.969709700e-03 1.271107873e-02
2.788617781e-01 3.699564020e-02 2.086516665e-02
2.939024284e-01 2.954329280e-02 1.971015140e-02
3.089430788e-01 -6.016141033e-03 1.032230211e-02
3.239837291e-01 1.772573860e-02 1.800702677e-02
3.390243795e-01 4.908946039e-04 2.164023107e-02
3.540650298e-01 1.331264238e-02 1.321829973e-02
3.691056802e-01 2.429659334e-02 2.207721295e-02
3.841463306e-01 -2.551300966e-04 2.714865568e-02
3.991869809e-01 -2.426553517e-02 1.485090167e-02
4.142276313e-01 -1.188876255e-02 1.653271280e-02
4.292682816e-01 2.503871126e-02 2.377466744e-02
4.443089320e-01 5.747491998e-02 4.308791479e-02
4.593495824e-01 -9.032053270e-03 2.335532682e-02
4.743902327e-01 4.700122558e-02 4.256618385e-02
4.894308831e-01 9.224453533e-02 3.579705640e-02
5.044715334e-01 7.601877923e-02 3.743539766e-02
5.195121838e-01 1.245651957e-01 4.724093708e-02
5.345528341e-01 4.594483501e-02 4.290112693e-02
5.495934845e-01 1.492829436e-01 5.172094006e-02
5.646341349e-01 -8.830204861e-03 3.661856004e-02
5.796747852e-01 4.153297761e-02 4.378777471e-02
5.947154356e-01 7.831529083e-02 5.651940174e-02
6.097560859e-01 1.445535374e-01 5.657834969e-02
6.247967363e-01 1.680250018e-02 6.223843412e-02
6.398373866e-01 1.038142699e-01 5.997575375e-02
6.548780370e-01 9.989526581e-02 7.500292787e-02
6.699186874e-01 1.754259741e-01 8.953738963e-02
6.849593377e-01 4.702250761e-03 9.720308820e-02
6.999999881e-01 1.266713420e-01 1.047338146e-01
