# MSlice Cut of workspace "PLET_thf_background_summed_1.05meV_coh_rings"
# Cut axis: DeltaE,-3.0,0.699999988079071,0.014979757368564606
# Integration axis: |Q|,1.0999999999999999,1.2,0.0
# (Energy Transfer (meV)) (Signal) (Error)
-1.841869922e+00 0.000000000e+00 0.000000000e+00
-1.826829272e+00 6.958667891e-03 2.634175580e-03
-1.811788622e+00 3.027926342e-03 1.893833001e-03
-1.796747971e+00 4.157789468e-03 2.120230204e-03
-1.781707321e+00 9.698717064e-04 1.414337234e-03
-1.766666671e+00 -1.306232233e-03 1.905280130e-03
-1.751626020e+00 1.169539347e-04 9.182453689e-04
-1.736585370e+00 0.000000000e+00 0.000000000e+00
-1.721544720e+00 -2.002374548e-03 1.199365335e-03
-1.706504069e+00 0.000000000e+00 0.000000000e+00
-1.691463419e+00 3.563585860e-03 2.263174191e-03
-1.676422768e+00 1.604111126e-03 1.515209669e-03
-1.661382118e+00 0.000000000e+00 0.000000000e+00
-1.646341468e+00 -6.761419601e-04 7.028972467e-04
-1.631300817e+00 0.000000000e+00 0.000000000e+00
-1.616260167e+00 -2.879724779e-03 1.882038100e-03
-1.601219517e+00 -4.814529073e-04 1.596783955e-03
-1.586178866e+00 2.250407421e-03 1.478793617e-03
-1.571138216e+00 0.000000000e+00 0.000000000e+00
-1.556097566e+00 -3.856272291e-03 1.631960449e-03
-1.541056915e+00 2.285862846e-03 1.666912099e-03
-1.526016265e+00 0.000000000e+00 0.000000000e+00
-1.510975615e+00 4.785560392e-03 2.934705029e-03
-1.495934964e+00 5.659573646e-03 2.971857232e-03
-1.480894314e+00 1.113328432e-04 3.947576906e-04
-1.465853663e+00 -2.385645602e-03 1.384724985e-03
-1.450813013e+00 -1.698059564e-03 1.056779655e-03
-1.435772363e+00 3.380589971e-03 2.533059338e-03
-1.420731712e+00 -1.707899962e-03 1.149179468e-03
-1.405691062e+00 9.000651801e-04 1.000177775e-03
-1.390650412e+00 3.105521833e-03 2.018128746e-03
-1.375609761e+00 1.500195848e-04 4.842595835e-04
-1.360569111e+00 1.154105441e-03 2.412718185e-03
-1.345528461e+00 0.000000000e+00 0.000000000e+00
-1.330487810e+00 6.607456196e-04 1.234160529e-03
-1.315447160e+00 3.052793934e-03 2.680723904e-03
-1.300406510e+00 2.562200378e-03 1.657410798e-03
-1.285365859e+00 2.362045374e-03 1.648163982e-03
-1.270325209e+00 7.234617223e-03 3.314650351e-03
-1.255284558e+00 3.696503779e-03 2.377940207e-03
-1.240243908e+00 3.069013012e-03 2.047085057e-03
-1.225203258e+00 1.811043666e-03 2.225052977e-03
-1.210162607e+00 0.000000000e+00 0.000000000e+00
-1.195121957e+00 0.000000000e+00 0.000000000e+00
-1.180081307e+00 0.000000000e+00 0.000000000e+00
-1.165040656e+00 2.362426796e-03 3.494414456e-03
-1.150000006e+00 0.000000000e+00 0.000000000e+00
-1.134959356e+00 2.507336256e-03 1.642999230e-03
-1.119918705e+00 0.000000000e+00 0.000000000e+00
-1.104878055e+00 0.000000000e+00 0.000000000e+00
-1.089837405e+00 -4.230256256e-03 1.796550717e-03
-1.074796754e+00 -2.167801668e-03 1.307432002e-03
-1.059756104e+00 -6.577307321e-05 1.987805832e-03
-1.044715453e+00 -5.011873268e-03 2.269384763e-03
-1.029674803e+00 1.655416131e-03 1.766618022e-03
-1.014634153e+00 5.487255708e-03 2.923744730e-03
-9.995935024e-01 -1.335554100e-03 1.006753014e-03
-9.845528520e-01 -2.148546435e-03 1.268616942e-03
-9.695122017e-01 -2.390386288e-03 1.455055622e-03
-9.544715513e-01 0.000000000e+00 0.000000000e+00
-9.394309009e-01 1.080608727e-03 1.155433882e-03
-9.243902506e-01 5.473860000e-04 2.453381799e-03
-9.093496002e-01 -2.330823184e-03 1.411198562e-03
-8.943089499e-01 -3.369240429e-03 1.613125913e-03
-8.792682995e-01 -9.391637089e-04 9.038713058e-04
-8.642276492e-01 3.611349039e-03 2.485825882e-03
-8.491869988e-01 -7.907611388e-04 8.774299817e-04
-8.341463484e-01 9.745132253e-03 4.085095404e-03
-8.191056981e-01 -1.366816665e-03 3.716148546e-03
-8.040650477e-01 -4.474517474e-04 2.815479149e-03
-7.890243974e-01 2.581753256e-03 2.205264668e-03
-7.739837470e-01 -1.033217513e-03 2.506666057e-03
-7.589430967e-01 0.000000000e+00 0.000000000e+00
-7.439024463e-01 0.000000000e+00 0.000000000e+00
-7.288617959e-01 3.193069837e-03 2.178307099e-03
-7.138211456e-01 6.402700569e-03 3.292783227e-03
-6.987804952e-01 3.183014305e-04 2.645928762e-03
-6.837398449e-01 -3.096392650e-03 2.952644584e-03
-6.686991945e-01 5.531500057e-03 3.423575142e-03
-6.536585441e-01 3.592435301e-03 2.478424476e-03
-6.386178938e-01 0.000000000e+00 0.000000000e+00
-6.235772434e-01 7.092014733e-03 3.731484473e-03
-6.085365931e-01 1.084775556e-02 4.834873282e-03
-5.934959427e-01 6.376305205e-03 7.306299873e-03
-5.784552924e-01 1.404789080e-03 3.113116091e-03
-5.634146420e-01 3.881229761e-03 3.754545322e-03
-5.483739916e-01 -5.578560485e-03 2.432136705e-03
-5.333333413e-01 4.342492908e-03 3.394531640e-03
-5.182926909e-01 -3.920654782e-03 1.935781830e-03
-5.032520406e-01 8.635019558e-04 3.042587158e-03
-4.882113902e-01 -9.400962157e-03 3.259808024e-03
-4.731707398e-01 4.225379765e-03 3.864458897e-03
-4.581300895e-01 -1.125607643e-03 3.194300435e-03
-4.430894391e-01 9.027152917e-03 6.104584441e-03
-4.280487888e-01 2.667385074e-03 2.712435806e-03
-4.130081384e-01 1.119828838e-02 5.137514590e-03
-3.979674881e-01 7.072578459e-03 4.166725654e-03
-3.829268377e-01 -8.198989887e-03 4.023178401e-03
-3.678861873e-01 -6.101356593e-03 2.863915796e-03
-3.528455370e-01 6.207299971e-04 4.585573418e-03
-3.378048866e-01 1.007238517e-04 4.135668343e-04
-3.227642363e-01 2.555667210e-03 3.987453440e-03
-3.077235859e-01 0.000000000e+00 0.000000000e+00
-2.926829356e-01 -2.156034004e-03 4.543174183e-03
-2.776422852e-01 -4.399346069e-03 2.210362070e-03
-2.626016348e-01 -9.975422793e-03 3.351845563e-03
-2.475609845e-01 2.894855996e-03 3.764762421e-03
-2.325203341e-01 -3.661498312e-03 4.558553454e-03
-2.174796838e-01 -1.094095989e-02 3.595524408e-03
-2.024390334e-01 3.557714015e-04 4.277593456e-03
-1.873983830e-01 4.802946996e-03 3.979803460e-03
-1.723577327e-01 -2.115178295e-03 1.536086535e-03
-1.573170823e-01 2.146347503e-02 8.222040246e-03
-1.422764320e-01 4.864503443e-03 5.190675209e-03
-1.272357816e-01 4.298298274e-04 5.985323828e-03
-1.121951313e-01 4.762470772e-03 6.140263626e-03
-9.715448090e-02 8.513843797e-03 6.693740172e-03
-8.211383054e-02 -1.141123420e-03 3.131102706e-03
-6.707318018e-02 -3.958031183e-03 7.278322716e-03
-5.203252982e-02 8.191825562e-03 9.184553446e-03
-3.699187947e-02 9.853404814e-04 6.988237108e-03
-2.195122911e-02 5.615350884e-04 1.306609396e-02
-6.910578749e-03 5.786183493e-02 2.162248637e-02
8.130071609e-03 -1.297105547e-02 2.103135399e-02
2.317072197e-02 2.627060069e-02 1.077650261e-02
3.821137233e-02 -8.496711515e-03 1.007392327e-02
5.325202268e-02 1.580559057e-02 9.928640886e-03
6.829267304e-02 -8.872305160e-03 7.201837557e-03
8.333332340e-02 -2.775585183e-03 5.322991013e-03
9.837397376e-02 1.191226020e-02 1.000215830e-02
1.134146241e-01 -5.575554795e-03 7.960993519e-03
1.284552745e-01 -1.080890406e-02 7.738786600e-03
1.434959248e-01 -8.714604294e-03 7.612685806e-03
1.585365752e-01 1.873112774e-03 5.764763226e-03
1.735772255e-01 -9.216170459e-03 8.568510946e-03
1.886178759e-01 2.867658219e-02 1.701120262e-02
2.036585263e-01 2.338234150e-02 1.173820793e-02
2.186991766e-01 -2.540167629e-03 9.387455380e-03
2.337398270e-01 1.058195075e-02 1.211409596e-02
2.487804773e-01 1.684485367e-04 9.885060071e-03
2.638211277e-01 1.796250237e-02 1.126277975e-02
2.788617781e-01 2.312473817e-02 1.078666338e-02
2.939024284e-01 4.264652803e-02 1.528540071e-02
3.089430788e-01 2.657137428e-02 1.655865476e-02
3.239837291e-01 2.001649053e-02 1.691661305e-02
3.390243795e-01 -5.036814743e-03 1.196942586e-02
3.540650298e-01 9.304924326e-03 1.216705590e-02
3.691056802e-01 2.902387663e-02 1.366340946e-02
3.841463306e-01 1.321249740e-02 1.592183558e-02
3.991869809e-01 1.785689823e-02 1.670680669e-02
4.142276313e-01 -5.269559238e-02 1.804965439e-02
4.292682816e-01 5.341673425e-02 2.898513041e-02
4.443089320e-01 3.773284249e-02 3.379465950e-02
4.593495824e-01 6.670681969e-02 3.374922163e-02
4.743902327e-01 -1.378454325e-02 2.204282865e-02
4.894308831e-01 -9.474841964e-03 3.250852010e-02
5.044715334e-01 3.320998066e-03 3.004733202e-02
5.195121838e-01 1.719886232e-02 2.364029726e-02
5.345528341e-01 -2.981026466e-03 2.335558740e-02
5.495934845e-01 8.387134822e-02 6.660378716e-02
5.646341349e-01 1.015875785e-01 8.538448377e-02
5.796747852e-01 -1.052130005e-01 7.182213404e-02
5.947154356e-01 -1.181751159e-01 2.548661388e-01
6.097560859e-01 -5.937699228e-01 8.139792087e-01
6.247967363e-01          nan          nan
6.398373866e-01          nan          nan
6.548780370e-01          nan          nan
6.699186874e-01          nan          nan
6.849593377e-01          nan          nan
6.999999881e-01          nan          nan
