# MSlice Cut of workspace "PLET_thf_background_summed_1.05meV_coh_rings"
# Cut axis: DeltaE,-3.0,0.699999988079071,0.014979757368564606
# Integration axis: |Q|,1.2,1.3,0.0
# (Energy Transfer (meV)) (Signal) (Error)
-1.947154475e+00 0.000000000e+00 0.000000000e+00
-1.932113825e+00 -9.542567885e-04 7.988765881e-04
-1.917073174e+00 -3.058618484e-03 1.501367684e-03
-1.902032524e+00 2.560653114e-03 1.626798016e-03
-1.886991874e+00 0.000000000e+00 0.000000000e+00
-1.871951223e+00 1.724956565e-03 1.236778263e-03
-1.856910573e+00 4.935531945e-04 6.597398242e-04
-1.841869922e+00 0.000000000e+00 0.000000000e+00
-1.826829272e+00 -1.400797561e-03 8.808240789e-04
-1.811788622e+00 0.000000000e+00 0.000000000e+00
-1.796747971e+00 -4.847648660e-03 2.516304323e-03
-1.781707321e+00 -3.872557771e-03 2.156699221e-03
-1.766666671e+00 -3.191858263e-03 1.452642479e-03
-1.751626020e+00 1.794274251e-03 1.588121710e-03
-1.736585370e+00 1.157792029e-03 2.292467567e-03
-1.721544720e+00 -1.200048915e-03 9.080588210e-04
-1.706504069e+00 -7.410158169e-04 7.638065528e-04
-1.691463419e+00 -8.763564972e-04 6.902074068e-04
-1.676422768e+00 1.234266645e-03 1.702824247e-03
-1.661382118e+00 -2.007011872e-03 1.200384731e-03
-1.646341468e+00 -1.291079666e-03 9.466620286e-04
-1.631300817e+00 2.395858834e-03 1.660891828e-03
-1.616260167e+00 4.466437542e-04 7.156273891e-04
-1.601219517e+00 0.000000000e+00 0.000000000e+00
-1.586178866e+00 3.185871442e-03 2.784990672e-03
-1.571138216e+00 4.565590701e-03 3.860030562e-03
-1.556097566e+00 3.011587384e-03 1.986665021e-03
-1.541056915e+00 0.000000000e+00 0.000000000e+00
-1.526016265e+00 -1.477446869e-03 9.820205914e-04
-1.510975615e+00 1.523880164e-03 1.392731515e-03
-1.495934964e+00 4.145537322e-03 2.245330631e-03
-1.480894314e+00 2.418840879e-04 1.985203425e-03
-1.465853663e+00 -2.230329506e-04 2.041530291e-03
-1.450813013e+00 0.000000000e+00 0.000000000e+00
-1.435772363e+00 -5.223115796e-03 2.331232701e-03
-1.420731712e+00 2.849932194e-03 2.052163007e-03
-1.405691062e+00 1.400339669e-03 1.574239742e-03
-1.390650412e+00 4.567888404e-03 2.747188473e-03
-1.375609761e+00 1.775737590e-04 5.113791248e-04
-1.360569111e+00 2.685343980e-03 1.760935284e-03
-1.345528461e+00 0.000000000e+00 0.000000000e+00
-1.330487810e+00 -1.842437062e-03 1.097374096e-03
-1.315447160e+00 -4.799617495e-05 1.861893827e-04
-1.300406510e+00 9.307605056e-04 2.431229247e-03
-1.285365859e+00 4.647834202e-03 3.170016475e-03
-1.270325209e+00 2.894211501e-03 1.798100868e-03
-1.255284558e+00 0.000000000e+00 0.000000000e+00
-1.240243908e+00 0.000000000e+00 0.000000000e+00
-1.225203258e+00 0.000000000e+00 0.000000000e+00
-1.210162607e+00 0.000000000e+00 0.000000000e+00
-1.195121957e+00 -1.978627435e-03 1.183621286e-03
-1.180081307e+00 2.643498854e-03 1.743673338e-03
-1.165040656e+00 7.238417082e-03 3.410601664e-03
-1.150000006e+00 0.000000000e+00 0.000000000e+00
-1.134959356e+00 0.000000000e+00 0.000000000e+00
-1.119918705e+00 2.950996197e-03 3.345989818e-03
-1.104878055e+00 1.224617673e-03 1.962668192e-03
-1.089837405e+00 -6.535527298e-04 6.884227028e-04
-1.074796754e+00 -2.040934425e-03 1.228226382e-03
-1.059756104e+00 3.639582272e-03 2.060799522e-03
-1.044715453e+00 -3.994374528e-03 1.697481435e-03
-1.029674803e+00 1.670494116e-03 1.740510801e-03
-1.014634153e+00 0.000000000e+00 0.000000000e+00
-9.995935024e-01 1.756115679e-03 1.430882836e-03
-9.845528520e-01 -3.274896188e-03 1.615560530e-03
-9.695122017e-01 7.416955228e-04 2.044925155e-03
-9.544715513e-01 2.406038358e-03 2.263400127e-03
-9.394309009e-01 5.169557296e-03 3.782020071e-03
-9.243902506e-01 5.097922824e-03 3.310934324e-03
-9.093496002e-01 0.000000000e+00 0.000000000e+00
-8.943089499e-01 -6.742800030e-03 4.137963743e-03
-8.792682995e-01 0.000000000e+00 0.000000000e+00
-8.642276492e-01 9.194952446e-04 2.168084446e-03
-8.491869988e-01 -2.613387607e-03 1.404955912e-03
-8.341463484e-01 3.901180213e-04 2.513019771e-03
-8.191056981e-01 3.462798806e-03 3.034870458e-03
-8.040650477e-01 0.000000000e+00 0.000000000e+00
-7.890243974e-01 2.475233744e-03 3.232615137e-03
-7.739837470e-01 -1.703471680e-03 1.677152492e-03
-7.589430967e-01 6.254322719e-03 3.189272222e-03
-7.439024463e-01 -2.269028378e-03 1.375086655e-03
-7.288617959e-01 -2.797422138e-03 1.730457447e-03
-7.138211456e-01 0.000000000e+00 0.000000000e+00
-6.987804952e-01 1.678505475e-04 2.467638781e-03
-6.837398449e-01 7.878282775e-05 3.203541200e-04
-6.686991945e-01 -1.274023387e-03 3.064169502e-03
-6.536585441e-01 -7.970402233e-04 3.002033017e-03
-6.386178938e-01 -6.788981179e-03 2.997212006e-03
-6.235772434e-01 -1.473573580e-03 3.210005265e-03
-6.085365931e-01 5.416722681e-03 3.158499654e-03
-5.934959427e-01 -1.262708760e-03 2.797344457e-03
-5.784552924e-01 -3.219701843e-03 3.227424159e-03
-5.634146420e-01 2.849382493e-03 2.095549363e-03
-5.483739916e-01 -2.043574313e-03 1.306291743e-03
-5.333333413e-01 -2.432024964e-03 1.513023262e-03
-5.182926909e-01 -1.681451271e-05 2.771111465e-03
-5.032520406e-01 -2.200618324e-05 1.385822518e-04
-4.882113902e-01 5.648369764e-03 3.870963194e-03
-4.731707398e-01 1.408293366e-02 7.356745109e-03
-4.581300895e-01 4.839560459e-03 7.538751899e-03
-4.430894391e-01 1.559315210e-04 4.900998191e-04
-4.280487888e-01 -1.924120046e-03 1.346364812e-03
-4.130081384e-01 6.203561218e-03 5.115869515e-03
-3.979674881e-01 -2.675846612e-03 4.182234468e-03
-3.829268377e-01 3.511714232e-03 2.466876268e-03
-3.678861873e-01 3.098310420e-03 2.269948758e-03
-3.528455370e-01 1.094147266e-05 4.649663165e-03
-3.378048866e-01 -2.062482577e-03 3.052391325e-03
-3.227642363e-01 5.242938968e-03 5.114337485e-03
-3.077235859e-01 -3.729253925e-03 1.920244497e-03
-2.926829356e-01 -1.492651178e-03 1.237355640e-03
-2.776422852e-01 -8.724348726e-03 2.938330780e-03
-2.626016348e-01 2.061724100e-03 4.416952474e-03
-2.475609845e-01 -2.386412957e-03 1.508274085e-03
-2.325203341e-01 7.282722357e-03 7.077761137e-03
-2.174796838e-01 -1.607811161e-03 3.880144008e-03
-2.024390334e-01 -8.768233027e-04 5.526042817e-03
-1.873983830e-01 8.107735981e-04 4.951906043e-03
-1.723577327e-01 -7.642154693e-03 3.146880786e-03
-1.573170823e-01 3.095050739e-04 4.190166770e-03
-1.422764320e-01 -2.388830563e-03 1.601511872e-03
-1.272357816e-01 6.824193939e-04 2.643487705e-03
-1.121951313e-01 1.575707470e-02 6.171365543e-03
-9.715448090e-02 4.643461184e-03 6.250357544e-03
-8.211383054e-02 6.263662861e-03 4.454128251e-03
-6.707318018e-02 2.948298042e-03 5.908304351e-03
-5.203252982e-02 1.035956165e-02 7.457097417e-03
-3.699187947e-02 7.297912324e-03 8.825504315e-03
-2.195122911e-02 1.223486838e-02 1.386684987e-02
-6.910578749e-03 2.808582216e-02 1.697702035e-02
8.130071609e-03 -1.663058027e-03 1.263050675e-02
2.317072197e-02 8.139950669e-04 8.702437188e-03
3.821137233e-02 1.137521763e-02 8.313841574e-03
5.325202268e-02 2.214520662e-02 1.134788186e-02
6.829267304e-02 5.618968745e-03 7.102748059e-03
8.333332340e-02 1.547041876e-03 5.193083487e-03
9.837397376e-02 9.613331531e-03 1.196272743e-02
1.134146241e-01 -1.305563420e-02 4.798304746e-03
1.284552745e-01 3.440209674e-03 6.612778500e-03
1.434959248e-01 1.590986426e-02 1.237629453e-02
1.585365752e-01 1.500003479e-03 7.181310670e-03
1.735772255e-01 -1.227538198e-02 6.594661711e-03
1.886178759e-01 -3.478461766e-03 1.372385454e-02
2.036585263e-01 -2.044379314e-03 8.410658767e-03
2.186991766e-01 1.345093891e-02 1.714278354e-02
2.337398270e-01 2.764176671e-03 1.088873103e-02
2.487804773e-01 -5.283428696e-03 3.796691456e-03
2.638211277e-01 -5.623411100e-03 4.734669400e-03
2.788617781e-01 2.278521946e-04 2.039038244e-02
2.939024284e-01 7.059368755e-02 3.968503386e-02
3.089430788e-01 -1.257894371e-02 1.030917623e-02
3.239837291e-01 6.719331974e-02 5.587969594e-02
3.390243795e-01 1.181079722e-02 5.896817716e-02
3.540650298e-01 -1.702922447e-01 1.221384564e-01
3.691056802e-01 0.000000000e+00 0.000000000e+00
3.841463306e-01 0.000000000e+00 0.000000000e+00
3.991869809e-01          nan          nan
4.142276313e-01          nan          nan
4.292682816e-01          nan          nan
4.443089320e-01          nan          nan
4.593495824e-01          nan          nan
4.743902327e-01          nan          nan
4.894308831e-01          nan          nan
5.044715334e-01          nan          nan
5.195121838e-01          nan          nan
5.345528341e-01          nan          nan
5.495934845e-01          nan          nan
5.646341349e-01          nan          nan
5.796747852e-01          nan          nan
5.947154356e-01          nan          nan
6.097560859e-01          nan          nan
6.247967363e-01          nan          nan
6.398373866e-01          nan          nan
6.548780370e-01          nan          nan
6.699186874e-01          nan          nan
6.849593377e-01          nan          nan
6.999999881e-01          nan          nan
