# MSlice Cut of workspace "PLET_thf_background_summed_1.05meV_coh_rings"
# Cut axis: DeltaE,-3.0,0.699999988079071,0.014979757368564606
# Integration axis: |Q|,0.6,0.7,0.0
# (Energy Transfer (meV)) (Signal) (Error)
-2.278048783e+00 9.201081963e-03 5.710230116e-03
-2.263008132e+00 0.000000000e+00 0.000000000e+00
-2.247967482e+00 0.000000000e+00 0.000000000e+00
-2.232926832e+00 0.000000000e+00 0.000000000e+00
-2.217886181e+00 0.000000000e+00 0.000000000e+00
-2.202845531e+00 -7.757899264e-04 6.576434333e-04
-2.187804881e+00 7.977996759e-04 1.578375743e-03
-2.172764230e+00 0.000000000e+00 0.000000000e+00
-2.157723580e+00 0.000000000e+00 0.000000000e+00
-2.142682930e+00 0.000000000e+00 0.000000000e+00
-2.127642279e+00 -1.894955577e-03 1.026358798e-03
-2.112601629e+00 1.957536680e-03 1.301381108e-03
-2.097560979e+00 0.000000000e+00 0.000000000e+00
-2.082520328e+00 -5.839030125e-03 4.208435117e-03
-2.067479678e+00 0.000000000e+00 0.000000000e+00
-2.052439027e+00 0.000000000e+00 0.000000000e+00
-2.037398377e+00 0.000000000e+00 0.000000000e+00
-2.022357727e+00 1.669952341e-03 1.856731353e-03
-2.007317076e+00 -1.111692922e-03 6.658931064e-04
-1.992276426e+00 -1.264329066e-03 7.572887319e-04
-1.977235776e+00 -2.964093585e-03 1.772176160e-03
-1.962195125e+00 -3.119283251e-04 2.969008934e-04
-1.947154475e+00 -3.109166451e-04 2.917787188e-04
-1.932113825e+00 0.000000000e+00 0.000000000e+00
-1.917073174e+00 4.669571954e-04 4.678805157e-04
-1.902032524e+00 1.853002829e-03 1.930134407e-03
-1.886991874e+00 4.319058788e-03 1.982977114e-03
-1.871951223e+00 0.000000000e+00 0.000000000e+00
-1.856910573e+00 2.802630190e-04 1.060047885e-03
-1.841869922e+00 0.000000000e+00 0.000000000e+00
-1.826829272e+00 4.120994269e-03 2.586826448e-03
-1.811788622e+00 1.263383736e-03 8.018390804e-04
-1.796747971e+00 0.000000000e+00 0.000000000e+00
-1.781707321e+00 4.095705066e-03 1.983705869e-03
-1.766666671e+00 -1.088824484e-03 7.556095961e-04
-1.751626020e+00 -1.239388192e-03 8.953015761e-04
-1.736585370e+00 -1.085235911e-03 9.124937226e-04
-1.721544720e+00 4.597673812e-03 2.069125583e-03
-1.706504069e+00 -1.500783952e-05 9.352538578e-05
-1.691463419e+00 8.379045650e-04 1.735468548e-03
-1.676422768e+00 5.259818258e-04 6.120489155e-04
-1.661382118e+00 -1.451588859e-04 8.401630236e-04
-1.646341468e+00 5.746672912e-04 1.439666429e-03
-1.631300817e+00 -3.558593301e-03 1.534857241e-03
-1.616260167e+00 5.891707199e-04 1.450733470e-03
-1.601219517e+00 1.219037653e-03 7.819098913e-04
-1.586178866e+00 -8.135455034e-04 6.632495799e-04
-1.571138216e+00 8.683107378e-05 1.230639232e-03
-1.556097566e+00 -2.847466884e-03 1.194918110e-03
-1.541056915e+00 -5.153978576e-04 3.896752618e-04
-1.526016265e+00 0.000000000e+00 0.000000000e+00
-1.510975615e+00 2.802379967e-04 1.307597582e-03
-1.495934964e+00 -7.724511942e-04 2.277105039e-03
-1.480894314e+00 1.169732685e-03 1.566417069e-03
-1.465853663e+00 -7.133664350e-04 8.319891965e-04
-1.450813013e+00 -2.487141262e-03 9.943566964e-04
-1.435772363e+00 1.957646361e-03 1.405195169e-03
-1.420731712e+00 0.000000000e+00 0.000000000e+00
-1.405691062e+00 4.328185668e-04 4.801213302e-04
-1.390650412e+00 -5.423140651e-04 9.487654506e-04
-1.375609761e+00 -3.671793686e-04 1.495372985e-03
-1.360569111e+00 -1.549483467e-03 8.427313466e-04
-1.345528461e+00 2.955360188e-03 1.823416505e-03
-1.330487810e+00 0.000000000e+00 0.000000000e+00
-1.315447160e+00 -8.726684510e-04 6.128124101e-04
-1.300406510e+00 -3.056751841e-04 3.628691844e-04
-1.285365859e+00 3.262681388e-03 2.055999136e-03
-1.270325209e+00 -1.426864325e-03 7.797043350e-04
-1.255284558e+00 -1.420218862e-03 1.861569397e-03
-1.240243908e+00 0.000000000e+00 0.000000000e+00
-1.225203258e+00 1.618528997e-03 1.463805907e-03
-1.210162607e+00 -8.643092679e-04 6.931290526e-04
-1.195121957e+00 3.305218469e-03 2.169547634e-03
-1.180081307e+00 3.289774042e-03 2.348978853e-03
-1.165040656e+00 3.603305568e-03 1.858299182e-03
-1.150000006e+00 2.052250146e-03 1.720196244e-03
-1.134959356e+00 3.704218064e-03 2.015435131e-03
-1.119918705e+00 2.062473483e-03 1.929539022e-03
-1.104878055e+00 0.000000000e+00 0.000000000e+00
-1.089837405e+00 -1.456358236e-03 8.089496841e-04
-1.074796754e+00 -1.848536505e-03 8.393414456e-04
-1.059756104e+00 0.000000000e+00 0.000000000e+00
-1.044715453e+00 7.734079529e-05 3.342546899e-04
-1.029674803e+00 2.754490338e-03 2.104647588e-03
-1.014634153e+00 -1.094466352e-03 1.460548352e-03
-9.995935024e-01 5.108728820e-03 2.852236465e-03
-9.845528520e-01 -4.626771492e-04 4.341324746e-04
-9.695122017e-01 2.373183345e-03 2.534807867e-03
-9.544715513e-01 -3.502689055e-03 1.632890006e-03
-9.394309009e-01 9.771580415e-04 1.615523231e-03
-9.243902506e-01 3.092930089e-03 1.854862272e-03
-9.093496002e-01 9.631154714e-04 1.071469655e-03
-8.943089499e-01 -3.060051828e-03 1.916449509e-03
-8.792682995e-01 -2.993422383e-03 1.362754553e-03
-8.642276492e-01 2.817211332e-03 2.713953405e-03
-8.491869988e-01 -8.136760633e-03 2.832935472e-03
-8.341463484e-01 1.982323799e-03 1.435734015e-03
-8.191056981e-01 -2.787688194e-03 1.677482639e-03
-8.040650477e-01 -4.910144560e-03 1.812127169e-03
-7.890243974e-01 -3.628158987e-03 2.363532614e-03
-7.739837470e-01 -1.454703530e-03 2.001640689e-03
-7.589430967e-01 6.065721116e-03 2.943937699e-03
-7.439024463e-01 3.046401269e-03 2.023183657e-03
-7.288617959e-01 -1.546125637e-03 1.315414757e-03
-7.138211456e-01 2.466309859e-03 2.019968822e-03
-6.987804952e-01 3.779642228e-03 2.719728827e-03
-6.837398449e-01 -3.031846480e-03 2.277444404e-03
-6.686991945e-01 -3.510651975e-03 1.795844065e-03
-6.536585441e-01 1.504145187e-02 5.942088946e-03
-6.386178938e-01 -3.592207426e-03 1.998732307e-03
-6.235772434e-01 -3.701147387e-03 1.810948107e-03
-6.085365931e-01 -1.117699074e-03 2.328851632e-03
-5.934959427e-01 7.894609361e-03 4.815143070e-03
-5.784552924e-01 -6.022250537e-03 3.034100455e-03
-5.634146420e-01 -6.367096970e-04 1.647765952e-03
-5.483739916e-01 0.000000000e+00 0.000000000e+00
-5.333333413e-01 6.423284537e-04 9.889433507e-04
-5.182926909e-01 5.783633325e-03 3.017752246e-03
-5.032520406e-01 1.087912637e-03 3.550340014e-03
-4.882113902e-01 -1.614362517e-03 3.051517444e-03
-4.731707398e-01 1.693336009e-02 8.692554219e-03
-4.581300895e-01 5.294886920e-03 3.715214497e-03
-4.430894391e-01 -2.926734119e-03 1.797791302e-03
-4.280487888e-01 -5.880723077e-03 2.575409745e-03
-4.130081384e-01 -1.531221589e-03 1.164106606e-03
-3.979674881e-01 2.271882113e-03 2.906110487e-03
-3.829268377e-01 2.039514335e-03 4.818366903e-03
-3.678861873e-01 8.646877145e-03 9.916621471e-03
-3.528455370e-01 -2.273082197e-06 5.560162955e-05
-3.378048866e-01 -3.739916647e-03 2.148200264e-03
-3.227642363e-01 1.254608137e-02 6.728076394e-03
-3.077235859e-01 3.046056366e-03 4.222096784e-03
-2.926829356e-01 4.705877428e-03 5.320585001e-03
-2.776422852e-01 -3.976274779e-04 5.534755692e-03
-2.626016348e-01 -1.405513962e-02 1.441831850e-02
-2.475609845e-01 -1.805757456e-03 6.247250838e-03
-2.325203341e-01 -5.386966071e-03 2.738354878e-03
-2.174796838e-01 -1.675627701e-03 1.565867892e-03
-2.024390334e-01 4.726415878e-03 4.103084041e-03
-1.873983830e-01 -3.894850401e-03 7.523324793e-03
-1.723577327e-01 1.203441142e-02 6.535294957e-03
-1.573170823e-01 1.090375306e-02 7.255534464e-03
-1.422764320e-01 1.580277621e-02 7.767794348e-03
-1.272357816e-01 -2.485435341e-02 7.753609737e-03
-1.121951313e-01 -3.664464598e-03 3.975320356e-03
-9.715448090e-02 -1.394368927e-04 5.360495092e-03
-8.211383054e-02 2.613870321e-02 1.230065729e-02
-6.707318018e-02 -1.851643319e-02 1.563060717e-02
-5.203252982e-02 2.128103919e-03 1.342514831e-02
-3.699187947e-02 0.000000000e+00 0.000000000e+00
-2.195122911e-02 -1.835257740e-03 1.524321629e-02
-6.910578749e-03 -1.463125693e-02 2.530753895e-02
8.130071609e-03 -3.356445109e-02 1.565211739e-02
2.317072197e-02 1.758519316e-02 1.289786843e-02
3.821137233e-02 7.926277304e-04 6.746057701e-03
5.325202268e-02 1.281560300e-02 8.977249543e-03
6.829267304e-02 5.850436828e-03 1.083851131e-02
8.333332340e-02 -3.275867547e-02 2.279091836e-02
9.837397376e-02 -7.599409409e-03 7.302471280e-03
1.134146241e-01 -1.106247464e-02 1.191480168e-02
1.284552745e-01 7.663519630e-03 1.078482411e-02
1.434959248e-01 -8.341149617e-03 1.034080186e-02
1.585365752e-01 1.490092502e-02 9.219501801e-03
1.735772255e-01 8.311689396e-03 1.228737014e-02
1.886178759e-01 9.087999253e-03 1.443175225e-02
2.036585263e-01 2.372944980e-02 1.704947755e-02
2.186991766e-01 3.617347937e-02 1.736276364e-02
2.337398270e-01 -6.873112463e-03 1.332435567e-02
2.487804773e-01 -2.907109028e-02 1.130620689e-02
2.638211277e-01 4.241587406e-02 2.636442644e-02
2.788617781e-01 -3.327894172e-03 1.387699581e-02
2.939024284e-01 2.681851571e-02 1.865592372e-02
3.089430788e-01 -6.771614514e-03 1.557072108e-02
3.239837291e-01 2.580932317e-02 1.793352747e-02
3.390243795e-01 1.083603515e-02 1.465414268e-02
3.540650298e-01 3.361118639e-02 2.068493863e-02
3.691056802e-01 2.905757830e-02 1.771695920e-02
3.841463306e-01 2.820358988e-02 1.742524089e-02
3.991869809e-01 -6.979940215e-03 2.045181660e-02
4.142276313e-01 -9.124323602e-03 2.691314807e-02
4.292682816e-01 4.200780922e-02 2.421519578e-02
4.443089320e-01 5.341965466e-02 3.069488008e-02
4.593495824e-01 1.126796155e-02 2.770783709e-02
4.743902327e-01 6.970210846e-03 2.292984584e-02
4.894308831e-01 2.355690326e-02 3.570252079e-02
5.044715334e-01 -2.000529090e-02 2.623356114e-02
5.195121838e-01 -2.646741600e-02 3.868674674e-02
5.345528341e-01 3.510699527e-02 4.010024800e-02
5.495934845e-01 6.747497303e-02 4.626399759e-02
5.646341349e-01 9.164090976e-02 5.170828438e-02
5.796747852e-01 6.275400010e-02 4.360564843e-02
5.947154356e-01 4.810327783e-02 5.525049363e-02
6.097560859e-01 4.428257442e-02 4.132606948e-02
6.247967363e-01 1.168692238e-01 7.060968245e-02
6.398373866e-01 7.457461109e-02 6.955198803e-02
6.548780370e-01 2.304198423e-01 8.290378468e-02
6.699186874e-01 5.754498020e-02 7.336757932e-02
6.849593377e-01 1.600616644e-01 9.890186035e-02
6.999999881e-01 1.359435977e-01 9.713273225e-02
